Code,Occupation Name,Nom de la profession,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
32102,Paramedical occupations,Personnel ambulancier et paramédical,0.6,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists","Inhalothérapeutes, perfusionnistes cardiovasculaires et technologues cardiopulmonaires",0.7,0.8,0.9,0.9,1,1,1.1,1.1,1,1,1.2
32104,Animal health technologists and veterinary technicians,Technologues en santé animale et techniciens/techniciennes vétérinaires,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4
32109,Other technical occupations in therapy and assessment,Autre personnel technique en thérapie et en diagnostic,1.2,1.3,1.4,1.3,1.4,1.3,1.3,1.3,1.3,1.3,1.2
32110,Denturists,Denturologistes,3.5,3.4,3.1,3.1,3.2,3.1,2.9,2.7,2.5,2.4,2.3
32111,Dental hygienists and dental therapists,Hygiénistes et thérapeutes dentaires,0.6,0.8,0.8,0.9,1,1,1,1,1,1,1
32112,Dental technologists and technicians,Technologues et techniciens/techniciennes dentaires,2.5,2.3,2.4,2.2,2.1,2,2,1.9,1.9,1.9,1.8
32120,Medical laboratory technologists,Technologues de laboratoires médicaux,2.5,2.7,2.6,2.5,2.4,2.3,2.2,2.1,2,1.9,1.8
32121,Medical radiation technologists,Technologues en radiation médicale,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.7,1.6,1.7,1.6
32122,Medical sonographers,Technologues en échographie,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2,1.9,1.7,1.6
32123,Cardiology technologists and electrophysiological diagnostic technologists,Technologues en cardiologie et technologues en électrophysiologie diagnostique,2.1,2,1.9,1.7,1.7,1.9,1.8,1.8,1.6,1.6,1.6
32124,Pharmacy technicians,Techniciens/techniciennes en pharmacie,1.7,1.6,1.6,1.6,1.5,1.6,1.5,1.6,1.6,1.5,1.5
32129,Other medical technologists and technicians,Autres technologues et techniciens/techniciennes des sciences de la santé,1.3,1.3,1.3,1.4,1.4,1.7,1.6,1.6,1.7,1.8,1.8
32200,Traditional Chinese medicine practitioners and acupuncturists,Praticiens/praticiennes en médecine traditionnelle chinoise et acupuncteurs/acupunctrices,2.2,2.1,2.3,2.2,2.2,2.1,2.1,2,1.9,2,1.9
32201,Massage therapists,Massothérapeutes,1,1.2,1.2,1.2,1.2,1.2,1.3,1.2,1.2,1.1,1.2
32209,Other practitioners of natural healing,Autres praticiens/praticiennes des médecines douces,3.4,3.1,2.9,2.7,3.2,3.2,3.2,3,2.9,2.8,2.8
33100,Dental assistants and dental laboratory assistants,Assistants/assistantes dentaires et auxiliaires dans les laboratoires dentaires,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.2,1.2,1.3
33101,Medical laboratory assistants and related technical occupations,Assistants/assistantes de laboratoires médicaux et préposés/préposées techniques reliés,1.2,1.3,1.3,1.4,1.5,1.4,1.5,1.6,1.5,1.5,1.4
33102,"Nurse aides, orderlies and patient service associates","Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires",2.2,2.2,2.2,2.3,2.2,2.2,2.2,2.2,2.1,2,2
33103,Pharmacy technical assistants and pharmacy assistants,Assistants techniques/assistantes techniques en pharmacie et assistants/assistantes en pharmacie,1.5,1.7,1.6,1.5,1.4,1.3,1.3,1.4,1.3,1.3,1.3
33109,Other assisting occupations in support of health services,Autre personnel de soutien des services de santé,1.8,1.7,1.7,1.7,1.7,1.6,1.7,1.7,1.6,1.5,1.5
40010,Government managers - health and social policy development and program administration,Gestionnaires de la fonction publique - élaboration de politiques et administration de programmes sociaux et de santé,2.3,2.4,3.1,3,3.2,3.1,3.3,3.3,3.3,3.1,3.1
40011,"Government managers - economic analysis, policy development and program administration","Gestionnaires de la fonction publique - analyse économique, élaboration de politiques et administration de programmes",2.6,2.6,2.6,2.7,2.8,2.7,2.9,2.8,2.9,2.8,2.7
40012,Government managers - education policy development and program administration,Gestionnaires de la fonction publique - élaboration de politiques en matière d'éducation et administration de programmes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40019,Other managers in public administration,Autres gestionnaires de la fonction publique,2.6,2.7,2.9,2.9,3,3.1,3.1,3.1,3,3,3
40020,Administrators - post-secondary education and vocational training,Administrateurs/administratrices - enseignement postsecondaire et formation professionnelle,3.5,3.4,3.3,3.3,3.4,3.6,3.6,3.7,3.7,3.7,3.6
40021,School principals and administrators of elementary and secondary education,Directeurs/directrices d'école et administrateurs/administratrices de programmes d'enseignement aux niveaux primaire et secondaire,2,2.2,2.4,2.7,2.9,3.1,3.3,3.3,3.3,3.4,3.4
40030,"Managers in social, community and correctional services","Directeurs/directrices des services sociaux, communautaires et correctionnels",2.3,2.3,2.3,2.3,2.4,2.5,2.5,2.5,2.5,2.5,2.4
40040,Commissioned police officers and related occupations in public protection services,Officiers/officières de direction des services de police et professions connexes des services de la protection du public,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40041,Fire chiefs and senior firefighting officers,Chefs et officiers supérieurs/officières supérieures des services d'incendie,1.9,2.2,2.4,3.1,3.1,3.3,3.2,3.5,4.1,4.1,4
40042,Commissioned officers of the Canadian Armed Forces,Officiers/officières de direction des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41100,Judges,Juges,4.5,4,3.9,3.9,3.9,4,4.7,4.7,4.8,4.7,4.7
41101,Lawyers and Quebec notaries,Avocats/avocates (partout au Canada) et notaires (au Québec),1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
41200,University professors and lecturers,Professeurs/professeures et chargés/chargées de cours au niveau universitaire,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.2
41201,Post-secondary teaching and research assistants,Assistants/assistantes d'enseignement et de recherche au niveau postsecondaire,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5
41210,College and other vocational instructors,Enseignants/enseignantes au niveau collégial et autres instructeurs/instructrices en formation professionnelle,2.6,2.6,2.6,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.3
41220,Secondary school teachers,Enseignants/enseignantes au niveau secondaire,2,2.1,2.2,2.3,2.3,2.4,2.5,2.5,2.5,2.5,2.5
41221,Elementary school and kindergarten teachers,Enseignants/enseignantes aux niveaux primaire et préscolaire,1.7,1.8,1.8,1.9,2,2.1,2.1,2.2,2.2,2.2,2.2
41300,Social workers,Travailleurs sociaux/travailleuses sociales,0.6,0.7,0.7,0.8,0.8,0.9,0.9,0.9,1,1,1
41301,Therapists in counselling and related specialized therapies,Thérapeutes en counseling et thérapies spécialisées connexes,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6
41302,Religious leaders,Chefs religieux,5.6,5.4,5.6,5.4,5.3,5.1,4.8,4.7,4.7,4.5,4.2
41310,Police investigators and other investigative occupations,Enquêteurs/enquêteuses de police et autres professions d'enquête,0.7,0.7,0.9,1.1,1.2,1.3,1.3,1.3,1.3,1.3,1.3
41311,Probation and parole officers,Agents/agentes de probation et de libération conditionnelle,1.9,1.9,1.9,2,2,1.9,2,2,1.9,1.9,1.9
41320,Educational counsellors,Conseillers/conseillères en information scolaire,2.4,2.6,2.6,2.4,2.3,2.5,2.5,2.5,2.4,2.4,2.3
41321,Career development practitioners and career counsellors (except education),Conseillers/conseillères en développement de carrière et conseillers/conseillères en orientation (sauf éducation),3.1,3,3,3,2.9,2.8,2.8,2.8,2.7,2.6,2.5
41400,"Natural and applied science policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes, en sciences naturelles et appliquées",1.7,1.7,1.7,1.8,1.7,1.6,1.6,1.6,1.6,1.6,1.5
41401,Economists and economic policy researchers and analysts,"Économistes, recherchistes et analystes des politiques économiques",1.3,1.4,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6
41402,Business development officers and market researchers and analysts,Agents/agentes de développement économique et recherchistes et analystes en marketing,2.6,2.6,2.7,2.6,2.6,2.4,2.4,2.4,2.3,2.2,2.1
41403,"Social policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques sociales",1.8,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7
41404,"Health policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de la santé",1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6
41405,"Education policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de l'enseignement",2.5,2.4,2.4,2.3,2.3,2.4,2.3,2.3,2.3,2.2,2.2
41406,"Recreation, sports and fitness policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programme en sports, en loisirs et en conditionnement physique",0.9,0.9,1.1,1.1,1.3,1.4,1.3,1.4,1.5,1.5,1.4
41407,Program officers unique to government,Agents/agentes de programmes propres au gouvernement,2.8,2.8,2.6,2.5,2.5,2.4,2.5,2.6,2.5,2.4,2.3
41409,Other professional occupations in social science,Autres professionnels/professionnelles des sciences sociales,3,3.6,3.2,3.2,3,3.1,3.4,3.2,3,2.8,2.7
42100,Police officers (except commissioned),Policiers/policières (sauf cadres supérieurs),2,2.2,2.3,2.4,2.5,2.6,2.6,2.7,2.7,2.7,2.8
42101,Firefighters,Pompiers/pompières,2.7,2.8,2.8,2.9,2.8,2.8,2.7,2.7,2.7,2.7,2.8
42102,Specialized members of the Canadian Armed Forces,Membres spécialisés des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42200,Paralegals and related occupations,Techniciens/techniciennes juridiques et personnel assimilé,2.5,2.5,2.5,2.4,2.5,2.4,2.3,2.2,2.2,2.2,2.1
42201,Social and community service workers,Travailleurs/travailleuses des services sociaux et communautaires,1.1,1.2,1.2,1.2,1.3,1.3,1.4,1.4,1.4,1.4,1.4
42202,Early childhood educators and assistants,Éducateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
42203,Instructors of persons with disabilities,Instructeurs/instructrices pour personnes ayant une déficience,1.3,1.2,1.2,1.3,1.2,1.3,1.5,1.5,1.4,1.5,1.4
42204,Religion workers,Travailleurs/travailleuses de la religion,3.6,3.5,3.8,3.8,3.5,3.3,3.3,3.1,3,2.8,2.7
43100,Elementary and secondary school teacher assistants,Aides-enseignants/aides-enseignantes aux niveaux primaire et secondaire,2,2,2,2,2.1,2.1,2.2,2.2,2.2,2.3,2.3
43109,Other instructors,Autres instructeurs/instructrices,2.2,2.2,2.2,2.1,2.2,2.1,2.1,2,2,1.9,1.9
43200,Sheriffs and bailiffs,Shérifs et huissiers/huissières de justice,3.5,3.3,3,3.3,3.5,3.4,3.4,3.3,3.1,2.9,2.7
43201,Correctional service officers,Agents/agentes de services correctionnels,1.4,1.5,1.4,1.5,1.6,1.6,1.7,1.9,2,2,2.1
43202,By-law enforcement and other regulatory officers,Agents/agentes d'application de règlements municipaux et autres agents/agentes de réglementation,2.2,2,1.9,2,2,2.1,2.1,2.1,2.1,2.1,2
43203,"Border services, customs, and immigration officers","Agents/agentes de services frontaliers, des douanes et de l'immigration",2.1,2.1,2.1,2,2,2,2.1,2.2,2.3,2.2,2.1
43204,Operations Members of the Canadian Armed Forces,Membres des opérations des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44100,Home child care providers,Gardiens/gardiennes d'enfants en milieu familial,1.2,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.7,1.7
44101,"Home support workers, caregivers and related occupations","Aides de maintien à domicile, aides familiaux/familiales et personnel assimilé",2.3,2.2,2.4,2.5,2.7,2.7,2.7,2.7,2.8,2.7,2.7
44200,Primary combat members of the Canadian Armed Forces,Combattants/combattantes de première ligne des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45100,"Student monitors, crossing guards and related occupations","Surveillants/surveillantes d’élèves, brigadiers/brigadières et autres professions connexes",3.9,3.5,3.2,3.1,3,2.9,2.9,2.8,2.7,2.7,2.5
50010,"Library, archive, museum and art gallery managers","Directeurs/directrices de bibliothèques, des archives, de musées et de galeries d'art",2.7,2.5,2.7,2.7,2.9,3,3.4,3.2,3,2.9,2.9
50011,"Managers - publishing, motion pictures, broadcasting and performing arts","Directeurs/directrices - édition, cinéma, radiotélédiffusion et arts de la scène",3.3,3.2,3.3,3.5,3.5,3.5,3.4,3.3,3.5,3.3,3.4
50012,"Recreation, sports and fitness program and service directors","Directeurs/directrices de programmes et de services de sports, de loisirs et de conditionnement physique",1.5,1.6,1.6,1.7,1.7,1.9,1.8,1.8,1.8,1.7,1.7
51100,Librarians,Bibliothécaires,2.6,2.5,2.3,2.7,2.5,2.5,2.5,2.5,2.4,2.3,2.2
51101,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,3.2,2.8,2.5,2.4,3.1,3,2.8,2.6,2.5,2.4,2.3
51102,Archivists,Archivistes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51110,Editors,"Réviseurs/réviseures, rédacteurs-réviseurs/rédactrices-réviseures et chefs du service des nouvelles",2.4,2.3,2.5,2.4,2.5,2.4,2.4,2.2,2.2,2.2,2.2
51111,Authors and writers (except technical),"Auteurs/auteures, écrivains/écrivaines et rédacteurs/rédactrices (sauf techniques)",2.8,2.4,2.3,2.2,2.1,2,1.9,1.8,1.7,1.8,1.8
51112,Technical writers,Rédacteurs/rédactrices techniques,1,0.9,1.1,1.2,1.3,1.3,1.2,1.3,1.2,1.3,1.3
51113,Journalists,Journalistes,1.8,1.6,1.6,1.5,1.4,1.5,1.5,1.5,1.4,1.4,1.5
51114,"Translators, terminologists and interpreters","Traducteurs/traductrices, terminologues et interprètes",2.2,2.3,2.5,2.4,2.2,2.1,2,2,1.8,1.7,1.6
51120,"Producers, directors, choreographers and related occupations","Producteurs/productrices, réalisateurs/réalisatrices, chorégraphes et personnel assimilé",1.8,1.9,1.8,1.8,1.8,1.7,1.8,1.8,1.8,1.7,1.7
51121,"Conductors, composers and arrangers","Chefs d'orchestre, compositeurs/compositrices et arrangeurs/arrangeuses",5.1,4.4,4.2,3.9,3.9,3.6,3.4,3.1,3,2.7,2.6
51122,Musicians and singers,Musiciens/musiciennes et chanteurs/chanteuses,4.9,4.4,4.2,3.9,3.8,3.5,3.5,3.4,3.3,3.1,3
52100,Library and public archive technicians,Techniciens/techniciennes dans les bibliothèques et les services d'archives publiques,3.6,3.5,3.6,3.4,3.3,3.1,3,2.9,3,2.9,2.9
52110,Film and video camera operators,Cadreurs/cadreuses de films et cadreurs/cadreuses vidéo,1.8,1.6,1.4,1.4,1.4,1.4,1.3,1.2,1.1,1.1,1
52111,Graphic arts technicians,Techniciens/techniciennes en graphisme,0.6,0.5,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.6,0.6
52112,Broadcast technicians,Techniciens/techniciennes en radiotélédiffusion,1.2,1.1,1.1,1.4,3.1,3,3,3,2.8,3.1,3.2
52113,Audio and video recording technicians,Techniciens/techniciennes en enregistrement audio et vidéo,0.9,0.9,0.9,0.8,0.8,0.9,1,0.9,0.9,0.9,0.9
52114,Announcers and other broadcasters,Annonceurs/annonceuses et autres communicateurs/communicatrices,3.5,4.9,4.4,4,4.3,4.2,4.1,4.1,3.8,3.8,3.8
52119,"Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",0.8,0.9,0.9,0.9,0.8,0.9,0.9,0.8,0.9,0.9,0.8
52120,Graphic designers and illustrators,Designers graphiques et illustrateurs/illustratrices,1.2,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1
52121,Interior designers and interior decorators,Designers d'intérieur et décorateurs/décoratrices d'intérieur,2,2.1,2.1,2.1,2,1.9,1.9,1.8,1.9,1.8,1.6
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","Registraires, restaurateurs/restauratrices, interprètes et autres travailleurs/travailleuses dans les domaines apparentés des musées et des galeries d'art",1.6,1.4,1.4,1.4,1.4,1.3,1.2,1.2,1.1,1.1,1
53110,Photographers,Photographes,1.2,1.2,1.1,1,1.1,1,1,1,0.9,0.9,1
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","Assistants/assistantes et opérateurs/opératrices du domaine du cinéma, de la radiotélédiffusion, de la photographie et des arts de la scène",1.4,1.3,1.2,1.2,1.3,1.3,1.2,1.3,1.2,1.2,1.3
53120,Dancers,Danseurs/danseuses,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
53121,"Actors, comedians and circus performers","Acteurs/actrices, comédiens/comédiennes et artistes de cirque",2.8,2.6,2.5,2.4,2.2,2.1,2,1.8,1.7,1.6,1.6
53122,"Painters, sculptors and other visual artists","Peintres, sculpteurs/sculpteures et autres artistes des arts visuels",5.5,4.9,4.5,4.3,4.2,4.1,3.9,3.7,3.6,3.4,3.2
53123,"Theatre, fashion, exhibit and other creative designers","Ensembliers/ensemblières de théâtre, dessinateurs/dessinatrices de mode, concepteurs/conceptrices d'expositions et autres concepteurs/conceptrices artistiques",2.3,2.1,2,2.2,2.5,2.4,2.4,2.3,2.2,2.1,2
53124,Artisans and craftspersons,Artisans/artisanes,3.4,3.2,3.1,2.9,2.7,2.5,2.5,2.4,2.3,2.4,2.2
53125,"Patternmakers - textile, leather and fur products",Patronniers/patronnières de produits textiles et d'articles en cuir et en fourrure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53200,Athletes,Athlètes,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2
53201,Coaches,Entraîneurs/entraîneuses,1.5,1.5,1.4,1.3,1.2,1.2,1.3,1.3,1.4,1.4,1.4
53202,Sports officials and referees,Arbitres et officiels/officielles de sports,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
54100,"Program leaders and instructors in recreation, sport and fitness","Animateurs/animatrices et responsables de programmes de sports, de loisirs et de conditionnement physique",0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7
55109,Other performers,Autres artistes de spectacle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60010,Corporate sales managers,Directeurs/directrices des ventes corporatives,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.7,1.7,1.7,1.7
60020,Retail and wholesale trade managers,Directeurs/directrices - commerce de détail et de gros,3.8,3.7,3.7,3.6,3.5,3.4,3.4,3.3,3.3,3.2,3.1
60030,Restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,1.2,1.3,1.4,1.5,1.6,1.6,1.6,1.6,1.7,1.7,1.7
60031,Accommodation service managers,Directeurs/directrices des services d'hébergement,4.4,4.3,4,3.9,3.9,3.8,3.8,3.7,3.6,3.5,3.4
60040,Managers in customer and personal services,Directeurs/directrices du service à la clientèle et des services personnels,3.3,3.4,3.6,3.8,3.7,3.6,3.6,3.9,3.9,4,3.9
62010,Retail sales supervisors,Superviseurs/superviseures des ventes - commerce de détail,1.4,1.6,1.6,1.7,1.7,1.8,1.8,1.8,1.9,1.8,1.8
62020,Food service supervisors,Superviseurs/superviseures des services alimentaires,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
62021,Executive housekeepers,Gouvernants principaux/gouvernantes principales,2.9,3.2,3,2.9,2.7,2.5,2.5,2.4,2.3,2.2,2.2
62022,"Accommodation, travel, tourism and related services supervisors","Superviseurs/superviseures des services d'hébergement, de voyages, de tourisme et des services connexes",1.5,1.4,1.6,1.6,1.5,1.5,1.5,1.6,1.6,1.5,1.5
62023,Customer and information services supervisors,Superviseurs/superviseures des services d'information et des services à la clientèle,1.7,1.9,1.9,1.8,2,2,2,2,2,2,1.9
62024,Cleaning supervisors,Surveillants/surveillantes des services de nettoyage,4.4,4.2,4.2,3.9,3.9,3.8,3.7,3.6,3.4,3.3,3.2
62029,Other services supervisors,Surveillants/surveillantes des autres services,1.6,1.7,1.8,1.7,1.6,1.6,1.7,1.6,1.6,1.5,1.5
62100,Technical sales specialists - wholesale trade,Spécialistes des ventes techniques - commerce de gros,2.3,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
62101,Retail and wholesale buyers,Acheteurs/acheteuses des commerces de détail et de gros,2.2,2.5,2.6,2.8,2.7,2.9,3,3.1,3,3,2.9
62200,Chefs,Chefs,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.4,1.4,1.4,1.4
62201,Funeral directors and embalmers,Directeurs/directrices de funérailles et embaumeurs/embaumeuses,3,2.9,2.8,2.7,2.7,2.6,2.4,2.2,2.1,2,1.9
62202,"Jewellers, jewellery and watch repairers and related occupations","Bijoutiers/bijoutières, réparateurs/réparatrices de bijoux, horlogers-rhabilleurs/horlogères-rhabilleuses et personnel assimilé",4,3.6,3.4,3.5,3.6,3.6,3.3,3.3,4.5,4.2,3.9
63100,Insurance agents and brokers,Agents/agentes et courtiers/courtières d'assurance,2.4,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.1
63101,Real estate agents and salespersons,Agents/agentes et vendeurs/vendeuses en immobilier,3.6,3.5,3.4,3.3,3.3,3.2,3.1,3.1,3,2.9,2.8
63102,Financial sales representatives,Représentants/représentantes des ventes financières,1,1.1,1.1,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.5
63200,Cooks,Cuisiniers/cuisinières,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3
63201,Butchers - retail and wholesale,Bouchers/bouchères - commerce de gros et de détail,1.5,1.9,2.3,2.1,2.2,2.3,2.3,2.2,2.1,2,1.9
63202,Bakers,Boulangers-pâtissiers/boulangères-pâtissières,2,2.1,2,2,2,2,2,2.1,2.1,2.1,2
63210,Hairstylists and barbers,Coiffeurs/coiffeuses et barbiers,2,2,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.1,2.2
63211,"Estheticians, electrologists and related occupations","Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.8,0.8
63220,Shoe repairers and shoemakers,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63221,Upholsterers,Tapissiers-garnisseurs/tapissières-garnisseuses,4.3,4.4,4.5,4.8,4.8,4.8,4.9,5,4.7,4.5,4.9
64100,Retail salespersons and visual merchandisers,Vendeurs/vendeuses et décorateurs-étalagistes/décoratrices-étalagistes en commerce de détail,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.4
64101,Sales and account representatives - wholesale trade (non-technical),Représentants/représentantes des ventes et des comptes - commerce de gros (non-technique),2.1,2.2,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.3,2.3
64200,"Tailors, dressmakers, furriers and milliners","Tailleurs/tailleuses, couturiers/couturières, fourreurs/fourreuses et modistes",5.1,4.9,4.8,4.6,4.9,4.7,4.6,4.6,4.4,4.1,3.9
64201,"Image, social and other personal consultants","Conseillers/conseillères imagistes, conseillers mondains/conseillères mondaines et autres conseillers/conseillères en soins personnalisés",4.3,3.8,3.5,3.2,3,3.2,3,2.8,2.8,2.9,2.7
64300,Maîtres d'hôtel and hosts/hostesses,Maîtres d'hôtel et hôtes/hôtesses,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4
64301,Bartenders,Barmans/barmaids,0.9,0.8,0.8,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0.9
64310,Travel counsellors,Conseillers/conseillères en voyages,2.9,3,2.9,2.9,2.8,2.7,2.7,2.6,2.4,2.5,2.4
64311,Pursers and flight attendants,Commissaires et agents/agentes de bord,1.5,1.5,1.6,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6
64312,Airline ticket and service agents,Agents/agentes à la billetterie et aux services aériens,1,1.1,1.1,1.3,1.5,1.5,1.6,1.7,1.8,1.7,1.7
64313,"Ground and water transport ticket agents, cargo service representatives and related clerks","Agents/agentes à la billetterie, représentants/représentantes du service en matière de fret et personnel assimilé dans le transport routier et maritime",1.8,1.7,1.8,1.8,1.7,1.9,1.8,2.1,2.2,2.1,2.3
64314,Hotel front desk clerks,Réceptionnistes d'hôtel,2.2,2.1,2,2,2.1,1.9,1.9,1.8,1.7,1.7,1.6
64320,Tour and travel guides,Guides touristiques et guides itinérants/guides itinérantes,2.4,2.1,1.9,1.9,2,1.8,2,2.1,1.9,1.8,1.6
64321,Casino workers,Travailleurs/travailleuses dans les casinos,0.8,0.7,1.1,1.5,1.8,1.8,1.7,1.8,2.1,2.1,2.1
64322,Outdoor sport and recreational guides,Guides d'activités récréatives et sportives de plein air,3.1,3.7,3.5,3.7,3.4,3.2,3.4,3.2,3.2,3.4,3.1
64400,Customer services representatives - financial institutions,Représentants/représentantes au service à la clientèle - institutions financières,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.5
64401,Postal services representatives,Représentants/représentantes des services postaux,5.5,5.2,5,4.9,4.6,4.7,4.6,4.5,4.5,4.3,4
64409,Other customer and information services representatives,Autres préposés/préposées aux services d'information et aux services à la clientèle,2.3,2.2,2.2,2.2,2.1,2.1,2,2,2,1.9,1.9
64410,Security guards and related security service occupations,Agents/agentes de sécurité et personnel assimilé des services de sécurité,2.1,2.2,2.2,2.1,2.1,2.1,2.1,2,2,2,1.9
65100,Cashiers,Caissiers/caissières,1.3,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2
65101,Service station attendants,Préposés/préposées de stations-service,1.3,1.4,1.4,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2
65102,"Store shelf stockers, clerks and order fillers","Garnisseurs/garnisseuses de tablettes, commis et préposés/préposées aux commandes dans les magasins",1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.3,1.3
65109,Other sales related occupations,Autre personnel assimilé des ventes,4.1,4.2,3.8,3.7,3.6,3.5,3.3,3.3,3.2,3.1,3
65200,Food and beverage servers,Serveurs/serveuses d'aliments et de boissons,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
65201,"Food counter attendants, kitchen helpers and related support occupations","Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8
65202,Meat cutters and fishmongers – retail and wholesale,Coupeurs/coupeuses de viande et poissonniers/poissonnières – commerce de gros et de détail,3.2,4.7,4.6,4.6,4.3,4.1,3.8,4.3,3.9,3.9,3.8
65210,"Support occupations in accommodation, travel and facilities set-up services","Personnel de soutien en services d'hébergement, de voyage et en services de montage d'installation",0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.7,0.7
65211,"Operators and attendants in amusement, recreation and sport","Opérateurs/opératrices et préposés/préposées aux sports, aux loisirs et dans les parcs d'attractions",1.2,1.2,1.1,1.2,1.1,1.1,1.1,1.1,1,1,0.9
