Code,Occupation Name,Nom de la profession,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
41310,Police investigators and other investigative occupations,Enquêteurs/enquêteuses de police et autres professions d'enquête,0,0,0,0,0,0,0,0,0,0,0
41311,Probation and parole officers,Agents/agentes de probation et de libération conditionnelle,0,0,0,0,0,0,0,0,0,0,0
41320,Educational counsellors,Conseillers/conseillères en information scolaire,200,200,200,200,200,200,200,200,200,200,200
41321,Career development practitioners and career counsellors (except education),Conseillers/conseillères en développement de carrière et conseillers/conseillères en orientation (sauf éducation),200,200,200,200,200,200,200,200,200,200,200
41400,"Natural and applied science policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes, en sciences naturelles et appliquées",400,400,400,400,400,400,400,400,400,400,400
41401,Economists and economic policy researchers and analysts,"Économistes, recherchistes et analystes des politiques économiques",500,400,400,500,500,500,400,400,400,400,400
41402,Business development officers and market researchers and analysts,Agents/agentes de développement économique et recherchistes et analystes en marketing,700,800,800,900,900,800,800,800,800,800,800
41403,"Social policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques sociales",900,800,900,900,900,900,900,900,900,900,900
41404,"Health policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de la santé",400,400,400,500,500,500,500,500,500,500,500
41405,"Education policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de l'enseignement",300,300,300,300,300,300,300,300,300,300,300
41406,"Recreation, sports and fitness policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programme en sports, en loisirs et en conditionnement physique",0,100,100,100,100,100,100,100,100,100,100
41407,Program officers unique to government,Agents/agentes de programmes propres au gouvernement,0,0,0,0,0,0,0,0,0,0,0
41409,Other professional occupations in social science,Autres professionnels/professionnelles des sciences sociales,0,0,0,0,0,0,0,0,0,0,0
42100,Police officers (except commissioned),Policiers/policières (sauf cadres supérieurs),100,100,100,100,100,100,100,100,100,100,100
42101,Firefighters,Pompiers/pompières,0,0,0,0,0,0,0,0,0,0,0
42102,Specialized members of the Canadian Armed Forces,Membres spécialisés des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42200,Paralegals and related occupations,Techniciens/techniciennes juridiques et personnel assimilé,200,300,300,300,300,300,300,300,300,300,300
42201,Social and community service workers,Travailleurs/travailleuses des services sociaux et communautaires,1100,1100,1200,1300,1300,1300,1300,1300,1300,1300,1300
42202,Early childhood educators and assistants,Éducateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance,2400,2400,2700,2800,2900,2900,3000,3000,3000,3100,3100
42203,Instructors of persons with disabilities,Instructeurs/instructrices pour personnes ayant une déficience,0,0,0,0,0,0,0,0,0,0,0
42204,Religion workers,Travailleurs/travailleuses de la religion,100,100,100,100,100,100,100,100,100,100,100
43100,Elementary and secondary school teacher assistants,Aides-enseignants/aides-enseignantes aux niveaux primaire et secondaire,600,600,600,600,600,600,600,600,600,600,600
43109,Other instructors,Autres instructeurs/instructrices,300,300,300,300,300,300,300,300,300,300,300
43200,Sheriffs and bailiffs,Shérifs et huissiers/huissières de justice,0,0,0,0,0,0,0,0,0,0,0
43201,Correctional service officers,Agents/agentes de services correctionnels,100,100,100,100,100,100,100,100,100,100,100
43202,By-law enforcement and other regulatory officers,Agents/agentes d'application de règlements municipaux et autres agents/agentes de réglementation,0,0,0,0,0,0,0,0,0,0,0
43203,"Border services, customs, and immigration officers","Agents/agentes de services frontaliers, des douanes et de l'immigration",100,100,100,100,100,100,100,100,100,100,100
43204,Operations Members of the Canadian Armed Forces,Membres des opérations des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44100,Home child care providers,Gardiens/gardiennes d'enfants en milieu familial,500,500,600,600,600,600,600,600,600,500,500
44101,"Home support workers, caregivers and related occupations","Aides de maintien à domicile, aides familiaux/familiales et personnel assimilé",700,1400,1600,1600,1600,1600,1700,1700,1700,1700,1700
44200,Primary combat members of the Canadian Armed Forces,Combattants/combattantes de première ligne des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45100,"Student monitors, crossing guards and related occupations","Surveillants/surveillantes d’élèves, brigadiers/brigadières et autres professions connexes",200,100,100,200,200,200,200,200,200,200,200
50010,"Library, archive, museum and art gallery managers","Directeurs/directrices de bibliothèques, des archives, de musées et de galeries d'art",0,0,0,0,0,0,0,0,0,0,0
50011,"Managers - publishing, motion pictures, broadcasting and performing arts","Directeurs/directrices - édition, cinéma, radiotélédiffusion et arts de la scène",100,100,100,100,100,100,100,100,100,100,100
50012,"Recreation, sports and fitness program and service directors","Directeurs/directrices de programmes et de services de sports, de loisirs et de conditionnement physique",0,0,0,0,0,0,0,0,0,0,0
51100,Librarians,Bibliothécaires,0,0,0,0,0,0,0,0,0,0,0
51101,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,0,0,0,0,0,0,0,0,0,0,0
51102,Archivists,Archivistes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51110,Editors,"Réviseurs/réviseures, rédacteurs-réviseurs/rédactrices-réviseures et chefs du service des nouvelles",100,100,200,200,200,200,200,100,100,100,100
51111,Authors and writers (except technical),"Auteurs/auteures, écrivains/écrivaines et rédacteurs/rédactrices (sauf techniques)",300,200,300,300,300,300,300,300,300,300,300
51112,Technical writers,Rédacteurs/rédactrices techniques,100,100,100,100,100,100,100,100,100,100,100
51113,Journalists,Journalistes,100,100,100,100,100,100,100,100,100,100,100
51114,"Translators, terminologists and interpreters","Traducteurs/traductrices, terminologues et interprètes",400,300,400,400,400,400,400,300,300,300,300
51120,"Producers, directors, choreographers and related occupations","Producteurs/productrices, réalisateurs/réalisatrices, chorégraphes et personnel assimilé",400,200,300,300,300,300,300,300,200,200,200
51121,"Conductors, composers and arrangers","Chefs d'orchestre, compositeurs/compositrices et arrangeurs/arrangeuses",0,0,0,0,0,0,0,0,0,0,0
51122,Musicians and singers,Musiciens/musiciennes et chanteurs/chanteuses,200,200,300,300,300,300,300,300,300,300,300
52100,Library and public archive technicians,Techniciens/techniciennes dans les bibliothèques et les services d'archives publiques,0,0,0,0,0,0,0,0,0,0,0
52110,Film and video camera operators,Cadreurs/cadreuses de films et cadreurs/cadreuses vidéo,100,100,100,100,100,100,100,100,100,100,100
52111,Graphic arts technicians,Techniciens/techniciennes en graphisme,600,200,300,300,300,300,300,300,300,300,300
52112,Broadcast technicians,Techniciens/techniciennes en radiotélédiffusion,0,0,0,0,0,0,0,0,0,0,0
52113,Audio and video recording technicians,Techniciens/techniciennes en enregistrement audio et vidéo,100,100,100,100,100,100,100,100,100,100,100
52114,Announcers and other broadcasters,Annonceurs/annonceuses et autres communicateurs/communicatrices,0,0,0,0,0,0,0,0,0,0,0
52119,"Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",300,200,300,300,300,300,300,300,300,300,300
52120,Graphic designers and illustrators,Designers graphiques et illustrateurs/illustratrices,1900,1800,2000,2000,2000,2000,2000,2000,2000,2000,2000
52121,Interior designers and interior decorators,Designers d'intérieur et décorateurs/décoratrices d'intérieur,400,300,400,400,400,400,400,400,400,400,400
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","Registraires, restaurateurs/restauratrices, interprètes et autres travailleurs/travailleuses dans les domaines apparentés des musées et des galeries d'art",0,0,0,0,0,0,0,0,0,0,0
53110,Photographers,Photographes,300,300,300,300,300,300,300,300,300,300,300
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","Assistants/assistantes et opérateurs/opératrices du domaine du cinéma, de la radiotélédiffusion, de la photographie et des arts de la scène",100,100,100,100,100,100,100,100,100,100,100
53120,Dancers,Danseurs/danseuses,100,100,100,100,100,100,100,100,100,100,100
53121,"Actors, comedians and circus performers","Acteurs/actrices, comédiens/comédiennes et artistes de cirque",100,100,100,100,100,100,100,100,100,100,100
53122,"Painters, sculptors and other visual artists","Peintres, sculpteurs/sculpteures et autres artistes des arts visuels",100,100,200,200,200,200,200,200,200,200,200
53123,"Theatre, fashion, exhibit and other creative designers","Ensembliers/ensemblières de théâtre, dessinateurs/dessinatrices de mode, concepteurs/conceptrices d'expositions et autres concepteurs/conceptrices artistiques",100,100,200,200,200,200,200,200,200,100,100
53124,Artisans and craftspersons,Artisans/artisanes,100,100,100,100,100,100,100,100,100,100,100
53125,"Patternmakers - textile, leather and fur products",Patronniers/patronnières de produits textiles et d'articles en cuir et en fourrure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53200,Athletes,Athlètes,0,0,0,0,0,0,0,0,0,0,0
53201,Coaches,Entraîneurs/entraîneuses,100,100,100,100,100,100,100,100,100,100,100
53202,Sports officials and referees,Arbitres et officiels/officielles de sports,0,0,0,0,0,0,0,0,0,0,0
54100,"Program leaders and instructors in recreation, sport and fitness","Animateurs/animatrices et responsables de programmes de sports, de loisirs et de conditionnement physique",700,600,700,700,700,700,700,700,700,700,700
55109,Other performers,Autres artistes de spectacle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60010,Corporate sales managers,Directeurs/directrices des ventes corporatives,400,300,400,400,400,400,400,400,400,400,400
60020,Retail and wholesale trade managers,Directeurs/directrices - commerce de détail et de gros,3400,3100,3400,3500,3500,3500,3500,3500,3500,3500,3500
60030,Restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,1900,1800,2000,2100,2100,2100,2200,2200,2200,2200,2200
60031,Accommodation service managers,Directeurs/directrices des services d'hébergement,600,600,700,700,700,700,700,700,700,700,700
60040,Managers in customer and personal services,Directeurs/directrices du service à la clientèle et des services personnels,100,100,100,200,200,200,200,200,200,200,200
62010,Retail sales supervisors,Superviseurs/superviseures des ventes - commerce de détail,3400,3600,3900,4000,4000,4000,4000,4000,4000,4100,4100
62020,Food service supervisors,Superviseurs/superviseures des services alimentaires,1600,1500,1600,1700,1700,1700,1700,1700,1600,1600,1600
62021,Executive housekeepers,Gouvernants principaux/gouvernantes principales,0,100,100,100,100,100,100,100,100,100,100
62022,"Accommodation, travel, tourism and related services supervisors","Superviseurs/superviseures des services d'hébergement, de voyages, de tourisme et des services connexes",200,200,200,200,200,200,200,200,200,200,200
62023,Customer and information services supervisors,Superviseurs/superviseures des services d'information et des services à la clientèle,500,500,500,500,500,500,600,600,600,600,600
62024,Cleaning supervisors,Surveillants/surveillantes des services de nettoyage,600,500,500,500,500,500,500,500,500,500,500
62029,Other services supervisors,Surveillants/surveillantes des autres services,300,300,300,300,300,300,300,300,300,300,300
62100,Technical sales specialists - wholesale trade,Spécialistes des ventes techniques - commerce de gros,1200,1300,1400,1500,1500,1500,1500,1500,1500,1500,1500
62101,Retail and wholesale buyers,Acheteurs/acheteuses des commerces de détail et de gros,300,300,300,300,300,300,300,300,300,300,300
62200,Chefs,Chefs,1600,1400,1600,1600,1600,1600,1600,1600,1600,1600,1600
62201,Funeral directors and embalmers,Directeurs/directrices de funérailles et embaumeurs/embaumeuses,0,0,0,0,0,0,0,0,0,0,0
62202,"Jewellers, jewellery and watch repairers and related occupations","Bijoutiers/bijoutières, réparateurs/réparatrices de bijoux, horlogers-rhabilleurs/horlogères-rhabilleuses et personnel assimilé",0,0,0,0,0,0,0,0,0,0,0
63100,Insurance agents and brokers,Agents/agentes et courtiers/courtières d'assurance,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200
63101,Real estate agents and salespersons,Agents/agentes et vendeurs/vendeuses en immobilier,600,600,600,600,600,600,600,600,600,600,600
63102,Financial sales representatives,Représentants/représentantes des ventes financières,1400,1500,1700,1800,1800,1800,1700,1700,1700,1700,1700
63200,Cooks,Cuisiniers/cuisinières,2700,2700,3000,3000,3100,3100,3100,3100,3100,3100,3100
63201,Butchers - retail and wholesale,Bouchers/bouchères - commerce de gros et de détail,200,100,100,100,100,100,100,100,200,200,200
63202,Bakers,Boulangers-pâtissiers/boulangères-pâtissières,600,600,600,600,600,600,600,600,600,600,600
63210,Hairstylists and barbers,Coiffeurs/coiffeuses et barbiers,600,600,700,700,700,700,700,700,700,700,700
63211,"Estheticians, electrologists and related occupations","Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",1100,1000,1100,1000,1000,1000,1000,1000,1000,1000,1000
63220,Shoe repairers and shoemakers,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63221,Upholsterers,Tapissiers-garnisseurs/tapissières-garnisseuses,0,0,0,0,0,0,0,0,0,0,0
64100,Retail salespersons and visual merchandisers,Vendeurs/vendeuses et décorateurs-étalagistes/décoratrices-étalagistes en commerce de détail,5400,5400,5800,5900,5900,5900,5900,5900,5900,5900,5800
64101,Sales and account representatives - wholesale trade (non-technical),Représentants/représentantes des ventes et des comptes - commerce de gros (non-technique),1800,1900,2100,2100,2100,2100,2100,2100,2100,2100,2100
64200,"Tailors, dressmakers, furriers and milliners","Tailleurs/tailleuses, couturiers/couturières, fourreurs/fourreuses et modistes",200,200,200,200,200,200,200,200,200,200,200
64201,"Image, social and other personal consultants","Conseillers/conseillères imagistes, conseillers mondains/conseillères mondaines et autres conseillers/conseillères en soins personnalisés",0,0,0,0,0,0,0,0,0,0,0
64300,Maîtres d'hôtel and hosts/hostesses,Maîtres d'hôtel et hôtes/hôtesses,200,300,300,300,300,300,300,300,300,300,300
64301,Bartenders,Barmans/barmaids,200,200,200,200,200,200,200,200,200,200,200
64310,Travel counsellors,Conseillers/conseillères en voyages,100,100,100,100,100,100,100,100,100,100,100
64311,Pursers and flight attendants,Commissaires et agents/agentes de bord,100,100,100,100,100,100,100,100,100,100,100
64312,Airline ticket and service agents,Agents/agentes à la billetterie et aux services aériens,200,200,200,200,200,200,200,200,200,200,200
64313,"Ground and water transport ticket agents, cargo service representatives and related clerks","Agents/agentes à la billetterie, représentants/représentantes du service en matière de fret et personnel assimilé dans le transport routier et maritime",0,0,0,0,0,0,0,0,0,0,0
64314,Hotel front desk clerks,Réceptionnistes d'hôtel,400,400,500,500,500,500,500,500,500,500,500
64320,Tour and travel guides,Guides touristiques et guides itinérants/guides itinérantes,0,0,0,0,0,0,0,0,0,0,0
64321,Casino workers,Travailleurs/travailleuses dans les casinos,100,100,100,100,100,100,100,100,100,100,100
64322,Outdoor sport and recreational guides,Guides d'activités récréatives et sportives de plein air,0,0,0,0,0,0,0,0,0,0,0
64400,Customer services representatives - financial institutions,Représentants/représentantes au service à la clientèle - institutions financières,1500,1500,1700,1700,1700,1700,1700,1700,1700,1700,1700
64401,Postal services representatives,Représentants/représentantes des services postaux,100,100,100,100,100,100,100,100,100,100,100
64409,Other customer and information services representatives,Autres préposés/préposées aux services d'information et aux services à la clientèle,3100,3100,3400,3400,3400,3500,3500,3500,3500,3600,3600
64410,Security guards and related security service occupations,Agents/agentes de sécurité et personnel assimilé des services de sécurité,1300,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500
65100,Cashiers,Caissiers/caissières,3000,2900,3200,3200,3200,3200,3200,3200,3200,3200,3200
65101,Service station attendants,Préposés/préposées de stations-service,0,0,0,0,0,0,0,0,0,0,0
65102,"Store shelf stockers, clerks and order fillers","Garnisseurs/garnisseuses de tablettes, commis et préposés/préposées aux commandes dans les magasins",2600,2600,2800,2900,2900,2900,2900,2900,2900,2800,2800
65109,Other sales related occupations,Autre personnel assimilé des ventes,200,200,300,300,300,300,300,200,200,200,200
65200,Food and beverage servers,Serveurs/serveuses d'aliments et de boissons,1600,1000,1100,1100,1100,1100,1100,1100,1100,1100,1000
65201,"Food counter attendants, kitchen helpers and related support occupations","Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",5400,5200,5600,5700,5700,5700,5700,5700,5700,5700,5600
65202,Meat cutters and fishmongers – retail and wholesale,Coupeurs/coupeuses de viande et poissonniers/poissonnières – commerce de gros et de détail,0,100,100,100,100,100,100,100,100,100,100
65210,"Support occupations in accommodation, travel and facilities set-up services","Personnel de soutien en services d'hébergement, de voyage et en services de montage d'installation",0,0,0,0,0,0,0,0,0,0,0
65211,"Operators and attendants in amusement, recreation and sport","Opérateurs/opératrices et préposés/préposées aux sports, aux loisirs et dans les parcs d'attractions",200,200,200,200,200,200,200,200,200,200,200
65220,Pet groomers and animal care workers,Soigneurs/soigneuses d'animaux et travailleurs/travailleuses en soins des animaux,200,100,100,100,100,100,100,100,100,100,100
65229,Other support occupations in personal services,Autres professions de soutien dans les services personnels,0,0,0,0,0,0,0,0,0,0,0
65310,Light duty cleaners,Préposés/préposées à l'entretien ménager et au nettoyage - travaux légers,4400,4400,4700,4800,4800,4800,4800,4800,4800,4800,4800
65311,Specialized cleaners,Nettoyeurs spécialisés/nettoyeuses spécialisées,500,500,500,500,500,500,500,500,500,500,500
65312,"Janitors, caretakers and heavy-duty cleaners",Concierges et nettoyeurs/nettoyeuses – gros travaux,1300,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500
65320,"Dry cleaning, laundry and related occupations",Personnel de blanchisseries et d'établissements de nettoyage à sec et personnel assimilé,200,200,200,200,200,200,200,200,200,200,200
65329,Other service support occupations,Autre personnel de soutien en service,200,200,200,200,200,200,200,200,200,200,200
70010,Construction managers,Directeurs/directrices de la construction,1100,1100,1200,1200,1200,1200,1200,1200,1200,1200,1200
70011,Home building and renovation managers,Gestionnaires en construction et rénovation domiciliaire,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500
70012,Facility operation and maintenance managers,Directeurs/directrices de l'exploitation et de l'entretien d'immeubles,300,300,300,300,300,300,300,300,300,300,300
70020,Managers in transportation,Directeurs/directrices des transports,400,300,300,400,400,400,400,400,400,400,400
70021,Postal and courier services managers,Directeurs/directrices des services postaux et de messageries,0,0,0,0,0,0,0,0,0,0,0
72010,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations","Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des machinistes et du personnel des métiers du formage, du profilage et du montage des métaux et personnel assimilé",100,100,100,100,100,100,100,100,100,100,100
72011,"Contractors and supervisors, electrical trades and telecommunications occupations",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en électricité et en télécommunications,100,100,200,200,200,200,200,200,200,200,200
72012,"Contractors and supervisors, pipefitting trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en tuyauterie,0,100,100,100,100,100,100,100,100,100,100
72013,"Contractors and supervisors, carpentry trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en charpenterie,100,200,200,200,200,200,200,200,200,200,200
72014,"Contractors and supervisors, other construction trades, installers, repairers and servicers",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des autres métiers de la construction et des services de réparation et d'installation,700,500,600,600,600,600,600,600,600,600,600
72020,"Contractors and supervisors, mechanic trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en mécanique,200,200,200,200,200,200,200,200,200,200,200
72021,"Contractors and supervisors, heavy equipment operator crews",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des équipes d'opérateurs d'équipement lourd,200,200,200,200,200,200,200,200,200,200,200
72022,"Supervisors, printing and related occupations",Surveillants/surveillantes de l'imprimerie et du personnel assimilé,0,0,0,0,0,0,0,0,0,0,0
72023,"Supervisors, railway transport operations",Surveillants/surveillantes des opérations du transport ferroviaire,0,0,0,0,0,0,0,0,0,0,0
72024,"Supervisors, motor transport and other ground transit operators",Surveillants/surveillantes du transport routier et du transport en commun,400,300,300,300,300,300,300,300,300,300,300
72025,"Supervisors, mail and message distribution occupations",Superviseurs/superviseures de services postaux et de messageries,100,100,100,100,100,100,100,100,100,100,100
72100,Machinists and machining and tooling inspectors,Machinistes et vérificateurs/vérificatrices d'usinage et d'outillage,400,300,400,400,400,400,400,400,400,400,400
72101,Tool and die makers,Outilleurs-ajusteurs/outilleuses-ajusteuses,100,100,100,100,100,100,100,100,100,100,100
72102,Sheet metal workers,Tôliers/tôlières,0,100,100,100,100,100,100,100,100,100,100
72103,Boilermakers,Chaudronniers/chaudronnières,0,0,0,0,0,0,0,0,0,0,0
72104,Structural metal and platework fabricators and fitters,Assembleurs/assembleuses et ajusteurs/ajusteuses de plaques et de charpentes métalliques,0,0,0,0,0,0,0,0,0,0,0
72105,Ironworkers,Monteurs/monteuses de charpentes métalliques,200,200,200,200,200,200,200,200,200,200,200
72106,Welders and related machine operators,Soudeurs/soudeuses et opérateurs/opératrices de machines à souder et à braser,800,700,800,800,800,800,800,800,800,800,800
72200,Electricians (except industrial and power system),Électriciens/électriciennes (sauf électriciens industriels/électriciennes industrielles et de réseaux électriques),500,500,500,500,500,500,500,500,500,500,500
72201,Industrial electricians,Électriciens industriels/électriciennes industrielles,100,200,200,200,200,200,200,200,200,200,200
72202,Power system electricians,Électriciens/électriciennes de réseaux électriques,0,0,0,0,0,0,0,0,0,0,0
72203,Electrical power line and cable workers,Monteurs/monteuses de lignes électriques et de câbles,0,0,0,0,0,0,0,0,0,0,0
72204,Telecommunications line and cable installers and repairers,Installateurs/installatrices et réparateurs/réparatrices de lignes et de câbles de télécommunications,100,100,100,100,100,100,100,100,100,100,100
72205,Telecommunications equipment installation and cable television service technicians,Techniciens/techniciennes en installation de matériel de télécommunication et en services de câblodistribution,300,300,300,300,300,300,300,300,300,300,300
72300,Plumbers,Plombiers/plombières,300,300,300,300,300,300,300,300,300,300,300
72301,"Steamfitters, pipefitters and sprinkler system installers","Tuyauteurs/tuyauteuses, monteurs/monteuses d'appareils de chauffage et poseurs/poseuses de gicleurs",100,100,100,100,100,100,100,100,100,100,100
72302,Gas fitters,Monteurs/monteuses d'installations au gaz,0,0,0,0,0,0,0,0,0,0,0
72310,Carpenters,Charpentiers-menuisiers/charpentières-menuisières,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100
72311,Cabinetmakers,Ébénistes,100,0,0,0,0,0,0,0,0,0,0
72320,Bricklayers,Briqueteurs-maçons/briqueteuses-maçonnes,100,100,100,100,100,100,100,100,100,100,100
72321,Insulators,Calorifugeurs/calorifugeuses,100,100,100,100,100,100,100,100,100,100,100
72400,Construction millwrights and industrial mechanics,Mécaniciens/mécaniciennes de chantier et mécaniciens industriels/mécaniciennes industrielles,300,400,400,400,400,400,400,400,400,400,400
72401,Heavy-duty equipment mechanics,Mécaniciens/mécaniciennes d'équipement lourd,300,200,300,300,300,300,300,300,300,300,300
72402,"Heating, refrigeration and air conditioning mechanics","Mécaniciens/mécaniciennes en chauffage, réfrigération et climatisation",200,200,200,200,200,200,200,200,200,200,200
72403,Railway carmen/women,Réparateurs/réparatrices de wagons,0,0,0,0,0,0,0,0,0,0,0
72404,Aircraft mechanics and aircraft inspectors,Mécaniciens/mécaniciennes et contrôleurs/contrôleuses d'aéronefs,100,100,200,200,200,200,200,200,200,200,200
72405,Machine fitters,Ajusteurs/ajusteuses de machines,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72406,Elevator constructors and mechanics,Constructeurs/constructrices et mécaniciens/mécaniciennes d'ascenseurs,0,0,0,0,0,0,0,0,0,0,0
72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers","Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus",900,900,900,1000,1000,1000,1000,1000,1000,900,900
72411,"Auto body collision, refinishing and glass technicians and damage repair estimators","Techniciens/techniciennes en collision, en carrosserie, en peinture et en glace de véhicule automobile et estimateurs/estimatrices de dommages",200,200,200,200,200,200,200,200,200,200,200
72420,Oil and solid fuel heating mechanics,Installateurs/installatrices de brûleurs à l'huile et à combustibles solides,0,0,0,0,0,0,0,0,0,0,0
72421,Appliance servicers and repairers,Réparateurs/réparatrices et préposés/préposées à l'entretien d'appareils,0,100,100,100,100,100,100,100,100,100,100
72422,Electrical mechanics,Électromécaniciens/électromécaniciennes,100,100,100,100,100,100,100,100,100,100,100
72423,"Motorcycle, all-terrain vehicle and other related mechanics","Mécaniciens/mécaniciennes de motocyclettes, de véhicules tout-terrain et personnel mécanicien assimilé",0,0,0,0,0,0,0,0,0,0,0
72429,Other small engine and small equipment repairers,Autres réparateurs/réparatrices de petits moteurs et de petits équipements,0,0,0,0,0,0,0,0,0,0,0
72500,Crane operators,Grutiers/grutières,100,100,100,100,100,100,100,100,100,100,100
72501,Water well drillers,Foreurs/foreuses de puits d'eau,0,0,0,0,0,0,0,0,0,0,0
72600,"Air pilots, flight engineers and flying instructors","Pilotes, navigateurs/navigatrices et instructeurs/instructrices de pilotage du transport aérien",100,100,100,100,100,100,100,100,100,100,100
72601,Air traffic controllers and related occupations,Contrôleurs aériens/contrôleuses aériennes et personnel assimilé,0,0,0,0,0,0,0,0,0,0,0
72602,"Deck officers, water transport",Officiers/officières de pont du transport par voies navigables,0,0,0,0,0,0,0,0,0,0,0
72603,"Engineer officers, water transport",Officiers mécaniciens/officières mécaniciennes du transport par voies navigables,0,0,0,0,0,0,0,0,0,0,0
72604,Railway traffic controllers and marine traffic regulators,Contrôleurs/contrôleuses de la circulation ferroviaire et régulateurs/régulatrices de la circulation maritime,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72999,Other technical trades and related occupations,Autres métiers techniques et personnel assimilé,100,100,100,100,100,100,100,100,100,100,100
73100,Concrete finishers,Finisseurs/finisseuses de béton,200,200,200,200,200,200,200,200,200,200,200
73101,Tilesetters,Carreleurs/carreleuses,200,200,300,300,300,300,300,300,300,300,300
73102,"Plasterers, drywall installers and finishers and lathers","Plâtriers/plâtrières, poseurs/poseuses et finisseurs/finisseuses de systèmes intérieurs et latteurs/latteuses",400,400,400,400,400,400,400,400,400,400,400
73110,Roofers and shinglers,Couvreurs/couvreuses et poseurs/poseuses de bardeaux,300,300,300,300,300,300,300,300,300,300,300
73111,Glaziers,Vitriers/vitrières,100,100,100,100,100,100,100,100,100,100,100
73112,Painters and decorators (except interior decorators),Peintres et décorateurs/décoratrices (sauf décorateurs/décoratrices d'intérieur),600,600,600,600,600,600,600,600,600,600,600
73113,Floor covering installers,Poseurs/poseuses de revêtements d'intérieur,200,200,200,200,200,200,200,200,200,200,200
73200,Residential and commercial installers and servicers,"Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",600,600,700,700,700,700,700,700,700,700,700
73201,General building maintenance workers and building superintendents,Préposés à l’entretien général et surintendants/surintendantes,700,600,700,700,700,700,700,700,700,700,700
73202,Pest controllers and fumigators,Fumigateurs/fumigatrices et préposés/préposées au contrôle de la vermine,0,0,0,0,0,0,0,0,0,0,0
73209,Other repairers and servicers,Autres réparateurs/réparatrices et préposés/préposées à l'entretien,100,100,100,100,100,100,100,100,100,100,100
73300,Transport truck drivers,Conducteurs/conductrices de camions de transport,4900,4900,5400,5600,5600,5600,5700,5700,5700,5700,5800
73301,"Bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opérateurs/opératrices de métro et autres transports en commun,500,500,500,500,500,500,500,500,500,500,500
73310,Railway and yard locomotive engineers,Mécaniciens/mécaniciennes de locomotive et de cour de triage,0,0,0,0,0,0,0,0,0,0,0
73311,Railway conductors and brakemen/women,Chefs de train et serre-freins,0,0,0,0,0,0,0,0,0,0,0
73400,Heavy equipment operators,Conducteurs/conductrices d'équipement lourd,200,200,200,200,200,200,200,200,200,200,200
73401,Printing press operators,Opérateurs/opératrices de presses à imprimer,100,100,100,100,100,100,100,100,100,100,100
