Code,Occupation Name,Nom de la profession,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
41201,Post-secondary teaching and research assistants,Assistants/assistantes d'enseignement et de recherche au niveau postsecondaire,2900,3300,3300,3300,3400,3400,3400,3400,3500,3500,3500
41210,College and other vocational instructors,Enseignants/enseignantes au niveau collégial et autres instructeurs/instructrices en formation professionnelle,2500,2900,3000,3000,3000,3000,3000,3100,3100,3100,3200
41220,Secondary school teachers,Enseignants/enseignantes au niveau secondaire,5000,5200,5200,5100,5100,5100,5100,5100,5200,5200,5300
41221,Elementary school and kindergarten teachers,Enseignants/enseignantes aux niveaux primaire et préscolaire,11400,11700,11800,11800,11900,12000,12200,12300,12500,12700,12900
41300,Social workers,Travailleurs sociaux/travailleuses sociales,3600,3200,3300,3300,3400,3400,3400,3500,3500,3600,3600
41301,Therapists in counselling and related specialized therapies,Thérapeutes en counseling et thérapies spécialisées connexes,2900,2600,2700,2700,2800,2800,2800,2800,2900,2900,2900
41302,Religious leaders,Chefs religieux,300,300,300,300,300,300,300,300,300,300,300
41310,Police investigators and other investigative occupations,Enquêteurs/enquêteuses de police et autres professions d'enquête,200,200,200,200,200,200,200,200,200,200,200
41311,Probation and parole officers,Agents/agentes de probation et de libération conditionnelle,300,200,200,200,200,200,200,200,200,300,300
41320,Educational counsellors,Conseillers/conseillères en information scolaire,700,600,600,600,600,600,700,700,700,700,700
41321,Career development practitioners and career counsellors (except education),Conseillers/conseillères en développement de carrière et conseillers/conseillères en orientation (sauf éducation),600,600,600,600,600,600,700,700,700,700,700
41400,"Natural and applied science policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes, en sciences naturelles et appliquées",1600,1700,1800,1800,1800,1800,1800,1900,1900,1900,1900
41401,Economists and economic policy researchers and analysts,"Économistes, recherchistes et analystes des politiques économiques",800,1100,1100,1100,1100,1100,1100,1200,1200,1200,1200
41402,Business development officers and market researchers and analysts,Agents/agentes de développement économique et recherchistes et analystes en marketing,1600,1700,1700,1700,1700,1700,1700,1700,1700,1600,1600
41403,"Social policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques sociales",3100,3200,3300,3300,3300,3300,3400,3400,3500,3500,3600
41404,"Health policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de la santé",1800,1800,1800,1800,1800,1900,1900,1900,1900,2000,2000
41405,"Education policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de l'enseignement",1000,900,900,900,900,900,900,900,900,1000,1000
41406,"Recreation, sports and fitness policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programme en sports, en loisirs et en conditionnement physique",400,500,500,500,500,600,600,600,600,600,600
41407,Program officers unique to government,Agents/agentes de programmes propres au gouvernement,400,300,300,300,300,300,300,400,400,400,400
41409,Other professional occupations in social science,Autres professionnels/professionnelles des sciences sociales,100,200,200,200,200,200,200,200,200,200,100
42100,Police officers (except commissioned),Policiers/policières (sauf cadres supérieurs),2200,2200,2300,2300,2300,2300,2300,2300,2300,2300,2300
42101,Firefighters,Pompiers/pompières,700,800,800,800,800,800,800,800,800,800,800
42102,Specialized members of the Canadian Armed Forces,Membres spécialisés des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42200,Paralegals and related occupations,Techniciens/techniciennes juridiques et personnel assimilé,1200,1500,1500,1500,1600,1600,1600,1600,1600,1700,1700
42201,Social and community service workers,Travailleurs/travailleuses des services sociaux et communautaires,6500,6500,6600,6700,6700,6800,6800,6900,6900,7000,7100
42202,Early childhood educators and assistants,Éducateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance,7800,8000,8000,8000,8000,8000,8000,8000,8000,8100,8100
42203,Instructors of persons with disabilities,Instructeurs/instructrices pour personnes ayant une déficience,100,200,200,200,200,200,200,200,200,200,200
42204,Religion workers,Travailleurs/travailleuses de la religion,100,200,200,200,200,200,200,200,200,200,200
43100,Elementary and secondary school teacher assistants,Aides-enseignants/aides-enseignantes aux niveaux primaire et secondaire,2300,2300,2300,2300,2300,2300,2300,2400,2400,2400,2400
43109,Other instructors,Autres instructeurs/instructrices,500,600,600,600,600,600,600,600,600,600,600
43200,Sheriffs and bailiffs,Shérifs et huissiers/huissières de justice,100,100,100,100,100,100,100,100,100,100,100
43201,Correctional service officers,Agents/agentes de services correctionnels,800,700,800,800,800,800,800,800,800,800,800
43202,By-law enforcement and other regulatory officers,Agents/agentes d'application de règlements municipaux et autres agents/agentes de réglementation,300,300,300,300,300,300,300,300,300,300,300
43203,"Border services, customs, and immigration officers","Agents/agentes de services frontaliers, des douanes et de l'immigration",400,400,400,400,400,400,400,400,400,400,400
43204,Operations Members of the Canadian Armed Forces,Membres des opérations des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44100,Home child care providers,Gardiens/gardiennes d'enfants en milieu familial,400,400,400,400,400,400,400,300,300,300,300
44101,"Home support workers, caregivers and related occupations","Aides de maintien à domicile, aides familiaux/familiales et personnel assimilé",1000,1200,1200,1200,1200,1200,1200,1200,1200,1300,1300
44200,Primary combat members of the Canadian Armed Forces,Combattants/combattantes de première ligne des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45100,"Student monitors, crossing guards and related occupations","Surveillants/surveillantes d’élèves, brigadiers/brigadières et autres professions connexes",200,300,300,300,300,300,300,300,300,300,300
50010,"Library, archive, museum and art gallery managers","Directeurs/directrices de bibliothèques, des archives, de musées et de galeries d'art",0,0,0,0,0,0,0,0,0,0,0
50011,"Managers - publishing, motion pictures, broadcasting and performing arts","Directeurs/directrices - édition, cinéma, radiotélédiffusion et arts de la scène",0,0,0,0,0,0,0,0,0,0,0
50012,"Recreation, sports and fitness program and service directors","Directeurs/directrices de programmes et de services de sports, de loisirs et de conditionnement physique",0,0,0,0,0,0,0,0,0,0,0
51100,Librarians,Bibliothécaires,500,500,600,600,600,600,600,600,600,600,600
51101,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,100,100,100,100,100,100,100,100,100,100,100
51102,Archivists,Archivistes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51110,Editors,"Réviseurs/réviseures, rédacteurs-réviseurs/rédactrices-réviseures et chefs du service des nouvelles",500,500,500,500,500,600,600,600,600,600,600
51111,Authors and writers (except technical),"Auteurs/auteures, écrivains/écrivaines et rédacteurs/rédactrices (sauf techniques)",1000,900,900,900,1000,1000,1000,1000,1000,1000,1000
51112,Technical writers,Rédacteurs/rédactrices techniques,300,300,300,300,300,300,300,300,300,300,300
51113,Journalists,Journalistes,300,400,400,400,400,400,400,400,400,400,400
51114,"Translators, terminologists and interpreters","Traducteurs/traductrices, terminologues et interprètes",500,600,600,600,700,700,700,700,700,700,700
51120,"Producers, directors, choreographers and related occupations","Producteurs/productrices, réalisateurs/réalisatrices, chorégraphes et personnel assimilé",1200,1300,1300,1300,1300,1300,1300,1300,1300,1400,1400
51121,"Conductors, composers and arrangers","Chefs d'orchestre, compositeurs/compositrices et arrangeurs/arrangeuses",0,100,100,100,100,100,100,100,100,100,100
51122,Musicians and singers,Musiciens/musiciennes et chanteurs/chanteuses,500,600,600,600,500,500,500,500,500,500,500
52100,Library and public archive technicians,Techniciens/techniciennes dans les bibliothèques et les services d'archives publiques,200,200,200,200,200,200,200,200,100,100,100
52110,Film and video camera operators,Cadreurs/cadreuses de films et cadreurs/cadreuses vidéo,400,200,200,200,300,300,300,300,300,300,300
52111,Graphic arts technicians,Techniciens/techniciennes en graphisme,800,400,400,400,400,400,400,400,400,400,400
52112,Broadcast technicians,Techniciens/techniciennes en radiotélédiffusion,100,100,100,100,100,100,100,100,100,100,100
52113,Audio and video recording technicians,Techniciens/techniciennes en enregistrement audio et vidéo,400,400,400,400,400,400,400,400,400,400,400
52114,Announcers and other broadcasters,Annonceurs/annonceuses et autres communicateurs/communicatrices,200,200,200,200,200,200,200,200,200,200,200
52119,"Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",800,800,800,800,800,800,800,800,900,900,900
52120,Graphic designers and illustrators,Designers graphiques et illustrateurs/illustratrices,4800,4400,4500,4600,4600,4600,4700,4700,4800,4800,4900
52121,Interior designers and interior decorators,Designers d'intérieur et décorateurs/décoratrices d'intérieur,1200,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","Registraires, restaurateurs/restauratrices, interprètes et autres travailleurs/travailleuses dans les domaines apparentés des musées et des galeries d'art",500,400,400,400,400,400,400,400,500,500,500
53110,Photographers,Photographes,700,600,600,600,600,600,600,600,600,600,600
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","Assistants/assistantes et opérateurs/opératrices du domaine du cinéma, de la radiotélédiffusion, de la photographie et des arts de la scène",500,400,400,400,400,400,400,400,500,500,500
53120,Dancers,Danseurs/danseuses,600,600,600,600,600,600,600,600,600,600,600
53121,"Actors, comedians and circus performers","Acteurs/actrices, comédiens/comédiennes et artistes de cirque",700,600,600,600,600,600,600,600,600,600,600
53122,"Painters, sculptors and other visual artists","Peintres, sculpteurs/sculpteures et autres artistes des arts visuels",300,400,400,400,400,400,400,400,400,400,400
53123,"Theatre, fashion, exhibit and other creative designers","Ensembliers/ensemblières de théâtre, dessinateurs/dessinatrices de mode, concepteurs/conceptrices d'expositions et autres concepteurs/conceptrices artistiques",300,500,500,500,500,500,500,500,500,500,500
53124,Artisans and craftspersons,Artisans/artisanes,200,100,100,100,100,100,100,100,100,100,100
53125,"Patternmakers - textile, leather and fur products",Patronniers/patronnières de produits textiles et d'articles en cuir et en fourrure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53200,Athletes,Athlètes,200,200,200,100,100,100,100,100,100,100,100
53201,Coaches,Entraîneurs/entraîneuses,300,300,300,300,300,300,300,300,300,300,300
53202,Sports officials and referees,Arbitres et officiels/officielles de sports,100,200,200,100,100,100,100,100,100,100,100
54100,"Program leaders and instructors in recreation, sport and fitness","Animateurs/animatrices et responsables de programmes de sports, de loisirs et de conditionnement physique",5400,6200,6100,6000,5900,5900,5800,5800,5800,5800,5800
55109,Other performers,Autres artistes de spectacle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60010,Corporate sales managers,Directeurs/directrices des ventes corporatives,100,100,100,100,100,100,100,100,100,100,100
60020,Retail and wholesale trade managers,Directeurs/directrices - commerce de détail et de gros,800,900,900,900,900,900,900,900,900,900,900
60030,Restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,400,400,400,400,400,400,400,400,400,400,400
60031,Accommodation service managers,Directeurs/directrices des services d'hébergement,100,100,100,100,100,100,100,100,100,100,100
60040,Managers in customer and personal services,Directeurs/directrices du service à la clientèle et des services personnels,0,0,0,0,0,0,0,0,0,0,0
62010,Retail sales supervisors,Superviseurs/superviseures des ventes - commerce de détail,7400,7400,7400,7400,7400,7300,7300,7300,7300,7300,7300
62020,Food service supervisors,Superviseurs/superviseures des services alimentaires,3900,3600,3600,3600,3600,3600,3600,3600,3600,3700,3700
62021,Executive housekeepers,Gouvernants principaux/gouvernantes principales,0,0,0,0,0,0,0,0,0,0,0
62022,"Accommodation, travel, tourism and related services supervisors","Superviseurs/superviseures des services d'hébergement, de voyages, de tourisme et des services connexes",900,500,500,500,500,500,500,600,600,600,600
62023,Customer and information services supervisors,Superviseurs/superviseures des services d'information et des services à la clientèle,900,900,900,1000,1000,1000,1000,1000,1000,1000,1000
62024,Cleaning supervisors,Surveillants/surveillantes des services de nettoyage,400,400,400,400,400,400,400,400,400,400,400
62029,Other services supervisors,Surveillants/surveillantes des autres services,800,900,900,900,900,900,900,900,900,900,1000
62100,Technical sales specialists - wholesale trade,Spécialistes des ventes techniques - commerce de gros,3200,3200,3300,3300,3300,3300,3300,3300,3300,3300,3400
62101,Retail and wholesale buyers,Acheteurs/acheteuses des commerces de détail et de gros,400,800,800,800,800,800,800,800,900,900,900
62200,Chefs,Chefs,1500,1500,1400,1400,1400,1300,1300,1300,1300,1200,1200
62201,Funeral directors and embalmers,Directeurs/directrices de funérailles et embaumeurs/embaumeuses,200,100,100,100,100,100,100,100,100,100,100
62202,"Jewellers, jewellery and watch repairers and related occupations","Bijoutiers/bijoutières, réparateurs/réparatrices de bijoux, horlogers-rhabilleurs/horlogères-rhabilleuses et personnel assimilé",0,100,100,100,100,100,100,100,100,100,100
63100,Insurance agents and brokers,Agents/agentes et courtiers/courtières d'assurance,2200,2200,2200,2300,2300,2300,2300,2300,2300,2400,2400
63101,Real estate agents and salespersons,Agents/agentes et vendeurs/vendeuses en immobilier,1700,1900,1900,1900,1900,1900,2000,2000,2000,2000,2100
63102,Financial sales representatives,Représentants/représentantes des ventes financières,2300,2700,2700,2700,2800,2800,2800,2900,2900,2900,3000
63200,Cooks,Cuisiniers/cuisinières,5900,6400,6400,6300,6300,6200,6200,6100,6100,6100,6100
63201,Butchers - retail and wholesale,Bouchers/bouchères - commerce de gros et de détail,100,200,200,200,200,200,200,200,200,200,200
63202,Bakers,Boulangers-pâtissiers/boulangères-pâtissières,900,800,800,800,800,800,800,700,700,700,700
63210,Hairstylists and barbers,Coiffeurs/coiffeuses et barbiers,2200,2200,2200,2100,2100,2100,2100,2100,2100,2000,2000
63211,"Estheticians, electrologists and related occupations","Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",2500,2300,2300,2400,2400,2400,2400,2400,2400,2500,2500
63220,Shoe repairers and shoemakers,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63221,Upholsterers,Tapissiers-garnisseurs/tapissières-garnisseuses,0,0,0,0,0,0,0,0,0,0,0
64100,Retail salespersons and visual merchandisers,Vendeurs/vendeuses et décorateurs-étalagistes/décoratrices-étalagistes en commerce de détail,19400,19900,19800,19500,19100,18800,18600,18400,18300,18100,18000
64101,Sales and account representatives - wholesale trade (non-technical),Représentants/représentantes des ventes et des comptes - commerce de gros (non-technique),4700,5000,5000,5000,5000,5100,5100,5100,5100,5200,5200
64200,"Tailors, dressmakers, furriers and milliners","Tailleurs/tailleuses, couturiers/couturières, fourreurs/fourreuses et modistes",0,0,0,0,0,0,0,0,0,0,0
64201,"Image, social and other personal consultants","Conseillers/conseillères imagistes, conseillers mondains/conseillères mondaines et autres conseillers/conseillères en soins personnalisés",100,100,100,100,100,100,100,100,100,100,100
64300,Maîtres d'hôtel and hosts/hostesses,Maîtres d'hôtel et hôtes/hôtesses,2000,2300,2300,2200,2200,2100,2100,2100,2100,2000,2000
64301,Bartenders,Barmans/barmaids,1300,1300,1200,1200,1200,1200,1100,1100,1100,1100,1000
64310,Travel counsellors,Conseillers/conseillères en voyages,300,300,300,300,400,400,400,400,400,400,400
64311,Pursers and flight attendants,Commissaires et agents/agentes de bord,700,500,500,500,500,500,500,500,500,500,500
64312,Airline ticket and service agents,Agents/agentes à la billetterie et aux services aériens,400,500,500,500,500,500,500,500,500,500,500
64313,"Ground and water transport ticket agents, cargo service representatives and related clerks","Agents/agentes à la billetterie, représentants/représentantes du service en matière de fret et personnel assimilé dans le transport routier et maritime",200,100,100,100,100,100,100,100,100,100,100
64314,Hotel front desk clerks,Réceptionnistes d'hôtel,700,900,900,900,900,900,800,800,800,800,800
64320,Tour and travel guides,Guides touristiques et guides itinérants/guides itinérantes,100,100,100,100,100,100,100,100,100,100,100
64321,Casino workers,Travailleurs/travailleuses dans les casinos,100,200,200,200,200,200,200,200,200,200,200
64322,Outdoor sport and recreational guides,Guides d'activités récréatives et sportives de plein air,100,100,100,100,100,100,100,100,100,100,100
64400,Customer services representatives - financial institutions,Représentants/représentantes au service à la clientèle - institutions financières,3400,3300,3300,3200,3200,3200,3200,3200,3300,3300,3300
64401,Postal services representatives,Représentants/représentantes des services postaux,100,100,100,100,100,100,100,100,100,100,100
64409,Other customer and information services representatives,Autres préposés/préposées aux services d'information et aux services à la clientèle,5500,6100,6100,6100,6100,6100,6000,6000,6000,6000,6000
64410,Security guards and related security service occupations,Agents/agentes de sécurité et personnel assimilé des services de sécurité,3500,4000,4000,4000,4000,4100,4100,4100,4100,4100,4200
65100,Cashiers,Caissiers/caissières,10900,10600,10300,10000,9600,9400,9100,9000,8800,8700,8600
65101,Service station attendants,Préposés/préposées de stations-service,400,400,400,300,300,300,300,200,200,200,200
65102,"Store shelf stockers, clerks and order fillers","Garnisseurs/garnisseuses de tablettes, commis et préposés/préposées aux commandes dans les magasins",7900,8000,8000,7900,7800,7800,7700,7700,7700,7700,7800
65109,Other sales related occupations,Autre personnel assimilé des ventes,500,500,400,400,400,400,400,400,400,400,400
65200,Food and beverage servers,Serveurs/serveuses d'aliments et de boissons,7500,7700,7500,7400,7300,7100,7000,6900,6900,6800,6700
65201,"Food counter attendants, kitchen helpers and related support occupations","Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",13100,12700,12400,12100,11800,11500,11300,11100,11000,10900,10800
65202,Meat cutters and fishmongers – retail and wholesale,Coupeurs/coupeuses de viande et poissonniers/poissonnières – commerce de gros et de détail,100,0,0,0,0,0,0,0,0,0,0
65210,"Support occupations in accommodation, travel and facilities set-up services","Personnel de soutien en services d'hébergement, de voyage et en services de montage d'installation",0,100,100,100,100,100,100,100,100,100,100
65211,"Operators and attendants in amusement, recreation and sport","Opérateurs/opératrices et préposés/préposées aux sports, aux loisirs et dans les parcs d'attractions",2100,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
65220,Pet groomers and animal care workers,Soigneurs/soigneuses d'animaux et travailleurs/travailleuses en soins des animaux,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
65229,Other support occupations in personal services,Autres professions de soutien dans les services personnels,100,100,100,100,100,200,200,200,200,200,200
65310,Light duty cleaners,Préposés/préposées à l'entretien ménager et au nettoyage - travaux légers,3400,3500,3500,3400,3400,3300,3300,3300,3300,3300,3300
65311,Specialized cleaners,Nettoyeurs spécialisés/nettoyeuses spécialisées,1800,1500,1500,1500,1500,1400,1400,1400,1400,1400,1400
65312,"Janitors, caretakers and heavy-duty cleaners",Concierges et nettoyeurs/nettoyeuses – gros travaux,1400,1500,1500,1500,1500,1400,1400,1400,1400,1400,1400
65320,"Dry cleaning, laundry and related occupations",Personnel de blanchisseries et d'établissements de nettoyage à sec et personnel assimilé,200,200,200,200,200,100,100,100,100,100,100
65329,Other service support occupations,Autre personnel de soutien en service,800,800,800,800,800,800,800,800,700,700,700
70010,Construction managers,Directeurs/directrices de la construction,300,400,400,400,400,400,400,400,400,400,400
70011,Home building and renovation managers,Gestionnaires en construction et rénovation domiciliaire,200,300,300,300,300,300,300,300,300,300,300
70012,Facility operation and maintenance managers,Directeurs/directrices de l'exploitation et de l'entretien d'immeubles,100,100,100,100,100,100,100,100,100,100,100
70020,Managers in transportation,Directeurs/directrices des transports,100,100,100,100,100,100,100,100,100,100,100
70021,Postal and courier services managers,Directeurs/directrices des services postaux et de messageries,0,0,0,0,0,0,0,0,0,0,0
72010,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations","Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des machinistes et du personnel des métiers du formage, du profilage et du montage des métaux et personnel assimilé",200,100,100,100,100,100,100,100,100,100,100
72011,"Contractors and supervisors, electrical trades and telecommunications occupations",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en électricité et en télécommunications,600,500,500,500,500,500,500,500,600,600,600
72012,"Contractors and supervisors, pipefitting trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en tuyauterie,300,200,200,200,200,200,200,200,200,200,200
72013,"Contractors and supervisors, carpentry trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en charpenterie,600,700,700,700,700,700,700,700,700,700,700
72014,"Contractors and supervisors, other construction trades, installers, repairers and servicers",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des autres métiers de la construction et des services de réparation et d'installation,700,700,700,700,700,700,700,700,700,600,600
72020,"Contractors and supervisors, mechanic trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en mécanique,1000,800,800,800,800,800,800,900,900,900,900
72021,"Contractors and supervisors, heavy equipment operator crews",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des équipes d'opérateurs d'équipement lourd,1200,900,900,900,900,900,900,900,900,1000,1000
72022,"Supervisors, printing and related occupations",Surveillants/surveillantes de l'imprimerie et du personnel assimilé,0,0,0,0,0,0,0,0,0,0,0
72023,"Supervisors, railway transport operations",Surveillants/surveillantes des opérations du transport ferroviaire,0,0,0,0,0,0,0,0,0,0,0
72024,"Supervisors, motor transport and other ground transit operators",Surveillants/surveillantes du transport routier et du transport en commun,300,500,500,500,500,500,500,500,500,500,500
72025,"Supervisors, mail and message distribution occupations",Superviseurs/superviseures de services postaux et de messageries,100,100,100,100,100,100,100,100,100,100,100
72100,Machinists and machining and tooling inspectors,Machinistes et vérificateurs/vérificatrices d'usinage et d'outillage,900,800,800,800,800,800,800,800,800,800,800
72101,Tool and die makers,Outilleurs-ajusteurs/outilleuses-ajusteuses,100,200,200,200,200,200,200,200,200,200,200
72102,Sheet metal workers,Tôliers/tôlières,400,400,400,400,400,400,400,400,400,400,400
72103,Boilermakers,Chaudronniers/chaudronnières,100,100,100,100,100,100,100,100,100,100,100
72104,Structural metal and platework fabricators and fitters,Assembleurs/assembleuses et ajusteurs/ajusteuses de plaques et de charpentes métalliques,100,200,200,200,200,200,200,200,200,200,200
72105,Ironworkers,Monteurs/monteuses de charpentes métalliques,500,600,600,600,600,600,600,600,600,600,600
72106,Welders and related machine operators,Soudeurs/soudeuses et opérateurs/opératrices de machines à souder et à braser,3100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
72200,Electricians (except industrial and power system),Électriciens/électriciennes (sauf électriciens industriels/électriciennes industrielles et de réseaux électriques),6100,6100,6100,6100,6200,6200,6200,6200,6200,6200,6300
72201,Industrial electricians,Électriciens industriels/électriciennes industrielles,900,900,900,900,900,900,900,900,900,1000,1000
72202,Power system electricians,Électriciens/électriciennes de réseaux électriques,100,100,100,100,100,200,200,200,200,200,200
72203,Electrical power line and cable workers,Monteurs/monteuses de lignes électriques et de câbles,500,500,500,500,500,500,500,500,500,500,500
72204,Telecommunications line and cable installers and repairers,Installateurs/installatrices et réparateurs/réparatrices de lignes et de câbles de télécommunications,300,300,300,300,300,300,300,300,300,300,300
72205,Telecommunications equipment installation and cable television service technicians,Techniciens/techniciennes en installation de matériel de télécommunication et en services de câblodistribution,600,800,800,800,800,800,800,800,800,800,800
72300,Plumbers,Plombiers/plombières,2900,2800,2800,2800,2800,2800,2800,2800,2900,2900,2900
72301,"Steamfitters, pipefitters and sprinkler system installers","Tuyauteurs/tuyauteuses, monteurs/monteuses d'appareils de chauffage et poseurs/poseuses de gicleurs",800,800,800,800,800,800,800,800,800,800,800
72302,Gas fitters,Monteurs/monteuses d'installations au gaz,200,200,200,200,200,200,200,200,200,200,200
72310,Carpenters,Charpentiers-menuisiers/charpentières-menuisières,5400,5500,5400,5400,5400,5300,5300,5300,5300,5300,5300
72311,Cabinetmakers,Ébénistes,100,200,200,200,200,200,200,200,200,200,200
72320,Bricklayers,Briqueteurs-maçons/briqueteuses-maçonnes,300,300,300,300,300,300,200,200,200,200,200
72321,Insulators,Calorifugeurs/calorifugeuses,100,200,200,200,200,200,200,200,200,200,200
72400,Construction millwrights and industrial mechanics,Mécaniciens/mécaniciennes de chantier et mécaniciens industriels/mécaniciennes industrielles,2100,2400,2500,2500,2500,2500,2500,2500,2600,2600,2600
72401,Heavy-duty equipment mechanics,Mécaniciens/mécaniciennes d'équipement lourd,2700,2600,2700,2700,2700,2700,2700,2700,2700,2700,2700
72402,"Heating, refrigeration and air conditioning mechanics","Mécaniciens/mécaniciennes en chauffage, réfrigération et climatisation",1800,1900,1900,2000,2000,2000,2100,2100,2100,2200,2200
72403,Railway carmen/women,Réparateurs/réparatrices de wagons,0,100,100,100,100,100,100,100,100,100,100
72404,Aircraft mechanics and aircraft inspectors,Mécaniciens/mécaniciennes et contrôleurs/contrôleuses d'aéronefs,500,700,700,700,700,700,700,700,700,700,700
72405,Machine fitters,Ajusteurs/ajusteuses de machines,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72406,Elevator constructors and mechanics,Constructeurs/constructrices et mécaniciens/mécaniciennes d'ascenseurs,100,100,100,100,100,100,100,100,100,100,100
72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers","Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus",5300,5100,5200,5300,5300,5300,5400,5400,5400,5400,5500
72411,"Auto body collision, refinishing and glass technicians and damage repair estimators","Techniciens/techniciennes en collision, en carrosserie, en peinture et en glace de véhicule automobile et estimateurs/estimatrices de dommages",1100,900,900,900,900,900,800,800,800,900,900
72420,Oil and solid fuel heating mechanics,Installateurs/installatrices de brûleurs à l'huile et à combustibles solides,100,200,200,200,200,200,200,200,200,200,200
72421,Appliance servicers and repairers,Réparateurs/réparatrices et préposés/préposées à l'entretien d'appareils,100,100,100,100,100,100,100,100,100,100,100
72422,Electrical mechanics,Électromécaniciens/électromécaniciennes,300,500,600,600,600,600,600,600,600,600,600
72423,"Motorcycle, all-terrain vehicle and other related mechanics","Mécaniciens/mécaniciennes de motocyclettes, de véhicules tout-terrain et personnel mécanicien assimilé",300,200,200,200,200,200,200,200,200,200,200
72429,Other small engine and small equipment repairers,Autres réparateurs/réparatrices de petits moteurs et de petits équipements,100,100,100,100,100,100,100,100,100,100,100
72500,Crane operators,Grutiers/grutières,200,300,300,300,300,300,300,300,300,300,300
72501,Water well drillers,Foreurs/foreuses de puits d'eau,0,0,0,0,0,0,0,0,0,0,0
72600,"Air pilots, flight engineers and flying instructors","Pilotes, navigateurs/navigatrices et instructeurs/instructrices de pilotage du transport aérien",500,500,500,500,500,500,500,500,500,500,500
72601,Air traffic controllers and related occupations,Contrôleurs aériens/contrôleuses aériennes et personnel assimilé,0,100,100,100,100,100,100,100,100,100,100
72602,"Deck officers, water transport",Officiers/officières de pont du transport par voies navigables,200,100,100,100,100,100,100,100,100,200,200
72603,"Engineer officers, water transport",Officiers mécaniciens/officières mécaniciennes du transport par voies navigables,100,100,100,100,100,100,100,100,100,100,100
72604,Railway traffic controllers and marine traffic regulators,Contrôleurs/contrôleuses de la circulation ferroviaire et régulateurs/régulatrices de la circulation maritime,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72999,Other technical trades and related occupations,Autres métiers techniques et personnel assimilé,200,200,200,200,200,200,200,200,200,200,200
73100,Concrete finishers,Finisseurs/finisseuses de béton,200,300,300,300,300,300,200,200,200,200,200
73101,Tilesetters,Carreleurs/carreleuses,300,200,200,200,200,200,200,200,200,200,200
73102,"Plasterers, drywall installers and finishers and lathers","Plâtriers/plâtrières, poseurs/poseuses et finisseurs/finisseuses de systèmes intérieurs et latteurs/latteuses",500,600,600,600,600,600,600,600,600,600,600
73110,Roofers and shinglers,Couvreurs/couvreuses et poseurs/poseuses de bardeaux,700,600,600,600,600,600,600,600,600,600,600
73111,Glaziers,Vitriers/vitrières,200,200,200,200,200,200,200,200,300,300,300
