Code,Occupation Name,Nom de la profession,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
40030,"Managers in social, community and correctional services","Directeurs/directrices des services sociaux, communautaires et correctionnels",N/A,1200,1200,1200,1200,1200,1200,1200,1200,1300,1300
40040,Commissioned police officers and related occupations in public protection services,Officiers/officières de direction des services de police et professions connexes des services de la protection du public,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40041,Fire chiefs and senior firefighting officers,Chefs et officiers supérieurs/officières supérieures des services d'incendie,N/A,200,200,200,200,200,200,200,200,200,200
40042,Commissioned officers of the Canadian Armed Forces,Officiers/officières de direction des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41100,Judges,Juges,N/A,300,300,300,300,300,300,300,300,300,300
41101,Lawyers and Quebec notaries,Avocats/avocates (partout au Canada) et notaires (au Québec),N/A,5100,5300,5300,5400,5500,5500,5600,5700,5700,5800
41200,University professors and lecturers,Professeurs/professeures et chargés/chargées de cours au niveau universitaire,N/A,4300,4400,4500,4500,4500,4500,4400,4500,4500,4500
41201,Post-secondary teaching and research assistants,Assistants/assistantes d'enseignement et de recherche au niveau postsecondaire,N/A,2400,2500,2600,2600,2600,2700,2700,2700,2700,2800
41210,College and other vocational instructors,Enseignants/enseignantes au niveau collégial et autres instructeurs/instructrices en formation professionnelle,N/A,7400,7500,7600,7600,7600,7600,7600,7700,7700,7700
41220,Secondary school teachers,Enseignants/enseignantes au niveau secondaire,N/A,7100,7000,7000,7000,7000,7000,7000,7000,7100,7100
41221,Elementary school and kindergarten teachers,Enseignants/enseignantes aux niveaux primaire et préscolaire,N/A,13300,13500,13500,13600,13800,13900,14100,14200,14400,14600
41300,Social workers,Travailleurs sociaux/travailleuses sociales,N/A,2500,2600,2600,2700,2700,2800,2800,2800,2900,2900
41301,Therapists in counselling and related specialized therapies,Thérapeutes en counseling et thérapies spécialisées connexes,N/A,3200,3300,3300,3400,3400,3400,3400,3500,3500,3500
41302,Religious leaders,Chefs religieux,N/A,1500,1600,1600,1500,1500,1500,1500,1500,1500,1500
41310,Police investigators and other investigative occupations,Enquêteurs/enquêteuses de police et autres professions d'enquête,N/A,400,400,400,400,400,400,400,400,400,400
41311,Probation and parole officers,Agents/agentes de probation et de libération conditionnelle,N/A,200,200,200,200,200,200,200,200,300,300
41320,Educational counsellors,Conseillers/conseillères en information scolaire,N/A,1200,1200,1200,1200,1200,1200,1200,1200,1300,1300
41321,Career development practitioners and career counsellors (except education),Conseillers/conseillères en développement de carrière et conseillers/conseillères en orientation (sauf éducation),N/A,900,900,900,900,900,900,900,1000,1000,1000
41400,"Natural and applied science policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes, en sciences naturelles et appliquées",N/A,1500,1500,1600,1600,1600,1600,1600,1700,1700,1700
41401,Economists and economic policy researchers and analysts,"Économistes, recherchistes et analystes des politiques économiques",N/A,600,600,700,700,700,700,700,700,700,700
41402,Business development officers and market researchers and analysts,Agents/agentes de développement économique et recherchistes et analystes en marketing,N/A,1500,1600,1600,1600,1600,1500,1500,1500,1500,1500
41403,"Social policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques sociales",N/A,2700,2800,2900,2900,2900,3000,3000,3100,3100,3200
41404,"Health policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de la santé",N/A,1900,2000,2000,2000,2000,2100,2100,2100,2100,2200
41405,"Education policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de l'enseignement",N/A,1600,1600,1600,1700,1700,1700,1700,1700,1700,1700
41406,"Recreation, sports and fitness policy researchers, consultants and program officers","Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programme en sports, en loisirs et en conditionnement physique",N/A,300,300,300,300,300,300,400,400,400,400
41407,Program officers unique to government,Agents/agentes de programmes propres au gouvernement,N/A,500,500,500,500,500,500,500,500,500,500
41409,Other professional occupations in social science,Autres professionnels/professionnelles des sciences sociales,N/A,200,200,200,200,200,100,100,100,100,100
42100,Police officers (except commissioned),Policiers/policières (sauf cadres supérieurs),N/A,2900,2900,2900,2900,2900,2900,3000,3000,3000,3000
42101,Firefighters,Pompiers/pompières,N/A,1400,1400,1400,1400,1400,1400,1400,1400,1500,1500
42102,Specialized members of the Canadian Armed Forces,Membres spécialisés des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42200,Paralegals and related occupations,Techniciens/techniciennes juridiques et personnel assimilé,N/A,1700,1700,1800,1800,1800,1800,1900,1900,1900,1900
42201,Social and community service workers,Travailleurs/travailleuses des services sociaux et communautaires,N/A,4900,5100,5200,5300,5300,5400,5400,5500,5600,5700
42202,Early childhood educators and assistants,Éducateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance,N/A,15500,15800,15900,15900,16000,16000,16100,16200,16200,16300
42203,Instructors of persons with disabilities,Instructeurs/instructrices pour personnes ayant une déficience,N/A,100,100,200,200,200,100,200,100,100,100
42204,Religion workers,Travailleurs/travailleuses de la religion,N/A,300,300,300,300,300,300,300,300,300,300
43100,Elementary and secondary school teacher assistants,Aides-enseignants/aides-enseignantes aux niveaux primaire et secondaire,N/A,3800,3900,3900,3900,3900,4000,4000,4000,4000,4000
43109,Other instructors,Autres instructeurs/instructrices,N/A,1300,1300,1300,1300,1300,1300,1300,1400,1400,1400
43200,Sheriffs and bailiffs,Shérifs et huissiers/huissières de justice,N/A,200,200,200,200,200,200,200,200,200,200
43201,Correctional service officers,Agents/agentes de services correctionnels,N/A,700,800,800,800,800,800,800,800,800,800
43202,By-law enforcement and other regulatory officers,Agents/agentes d'application de règlements municipaux et autres agents/agentes de réglementation,N/A,500,600,600,600,600,600,600,600,600,600
43203,"Border services, customs, and immigration officers","Agents/agentes de services frontaliers, des douanes et de l'immigration",N/A,500,500,500,500,500,500,500,500,500,500
43204,Operations Members of the Canadian Armed Forces,Membres des opérations des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44100,Home child care providers,Gardiens/gardiennes d'enfants en milieu familial,N/A,700,700,600,600,600,600,600,600,600,600
44101,"Home support workers, caregivers and related occupations","Aides de maintien à domicile, aides familiaux/familiales et personnel assimilé",N/A,2200,2400,2400,2400,2500,2500,2500,2500,2600,2600
44200,Primary combat members of the Canadian Armed Forces,Combattants/combattantes de première ligne des Forces armées canadiennes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45100,"Student monitors, crossing guards and related occupations","Surveillants/surveillantes d’élèves, brigadiers/brigadières et autres professions connexes",N/A,900,900,900,900,900,900,900,900,900,900
50010,"Library, archive, museum and art gallery managers","Directeurs/directrices de bibliothèques, des archives, de musées et de galeries d'art",N/A,200,200,200,200,200,200,200,200,200,200
50011,"Managers - publishing, motion pictures, broadcasting and performing arts","Directeurs/directrices - édition, cinéma, radiotélédiffusion et arts de la scène",N/A,200,200,200,200,200,200,200,200,200,200
50012,"Recreation, sports and fitness program and service directors","Directeurs/directrices de programmes et de services de sports, de loisirs et de conditionnement physique",N/A,300,300,300,300,300,300,300,300,300,300
51100,Librarians,Bibliothécaires,N/A,400,400,400,400,400,400,400,400,400,400
51101,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,N/A,100,100,100,100,100,100,100,100,100,100
51102,Archivists,Archivistes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51110,Editors,"Réviseurs/réviseures, rédacteurs-réviseurs/rédactrices-réviseures et chefs du service des nouvelles",N/A,500,600,600,600,600,600,600,600,600,600
51111,Authors and writers (except technical),"Auteurs/auteures, écrivains/écrivaines et rédacteurs/rédactrices (sauf techniques)",N/A,1000,1100,1100,1100,1100,1100,1100,1100,1100,1200
51112,Technical writers,Rédacteurs/rédactrices techniques,N/A,200,200,200,200,200,200,200,200,200,200
51113,Journalists,Journalistes,N/A,400,400,400,400,400,400,400,400,400,400
51114,"Translators, terminologists and interpreters","Traducteurs/traductrices, terminologues et interprètes",N/A,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100
51120,"Producers, directors, choreographers and related occupations","Producteurs/productrices, réalisateurs/réalisatrices, chorégraphes et personnel assimilé",N/A,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
51121,"Conductors, composers and arrangers","Chefs d'orchestre, compositeurs/compositrices et arrangeurs/arrangeuses",N/A,200,200,200,200,200,200,200,200,200,200
51122,Musicians and singers,Musiciens/musiciennes et chanteurs/chanteuses,N/A,1900,1900,1900,1800,1800,1800,1800,1800,1800,1700
52100,Library and public archive technicians,Techniciens/techniciennes dans les bibliothèques et les services d'archives publiques,N/A,300,300,300,300,300,300,300,300,300,200
52110,Film and video camera operators,Cadreurs/cadreuses de films et cadreurs/cadreuses vidéo,N/A,300,300,300,300,300,300,300,300,300,300
52111,Graphic arts technicians,Techniciens/techniciennes en graphisme,N/A,400,400,400,400,500,500,500,500,500,500
52112,Broadcast technicians,Techniciens/techniciennes en radiotélédiffusion,N/A,100,100,100,100,100,100,100,100,100,100
52113,Audio and video recording technicians,Techniciens/techniciennes en enregistrement audio et vidéo,N/A,200,300,300,300,300,300,300,300,300,300
52114,Announcers and other broadcasters,Annonceurs/annonceuses et autres communicateurs/communicatrices,N/A,200,200,200,200,200,200,200,200,200,200
52119,"Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",N/A,400,500,500,500,500,500,500,500,500,500
52120,Graphic designers and illustrators,Designers graphiques et illustrateurs/illustratrices,N/A,4000,4200,4300,4300,4400,4400,4500,4500,4600,4600
52121,Interior designers and interior decorators,Designers d'intérieur et décorateurs/décoratrices d'intérieur,N/A,1300,1300,1400,1400,1400,1400,1400,1400,1400,1500
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","Registraires, restaurateurs/restauratrices, interprètes et autres travailleurs/travailleuses dans les domaines apparentés des musées et des galeries d'art",N/A,500,500,500,500,500,500,500,500,500,500
53110,Photographers,Photographes,N/A,600,600,600,600,600,600,600,600,600,600
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","Assistants/assistantes et opérateurs/opératrices du domaine du cinéma, de la radiotélédiffusion, de la photographie et des arts de la scène",N/A,200,200,200,200,200,200,200,200,200,200
53120,Dancers,Danseurs/danseuses,N/A,500,500,500,500,500,500,500,500,500,500
53121,"Actors, comedians and circus performers","Acteurs/actrices, comédiens/comédiennes et artistes de cirque",N/A,700,700,700,700,700,700,700,700,700,800
53122,"Painters, sculptors and other visual artists","Peintres, sculpteurs/sculpteures et autres artistes des arts visuels",N/A,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
53123,"Theatre, fashion, exhibit and other creative designers","Ensembliers/ensemblières de théâtre, dessinateurs/dessinatrices de mode, concepteurs/conceptrices d'expositions et autres concepteurs/conceptrices artistiques",N/A,300,300,400,400,400,400,400,400,400,400
53124,Artisans and craftspersons,Artisans/artisanes,N/A,400,500,500,500,500,500,500,500,500,500
53125,"Patternmakers - textile, leather and fur products",Patronniers/patronnières de produits textiles et d'articles en cuir et en fourrure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53200,Athletes,Athlètes,N/A,200,200,200,200,200,200,200,200,200,200
53201,Coaches,Entraîneurs/entraîneuses,N/A,500,500,500,500,500,500,500,500,500,500
53202,Sports officials and referees,Arbitres et officiels/officielles de sports,N/A,200,200,200,200,200,200,200,200,200,200
54100,"Program leaders and instructors in recreation, sport and fitness","Animateurs/animatrices et responsables de programmes de sports, de loisirs et de conditionnement physique",N/A,5300,5400,5300,5200,5100,5000,5000,5000,5000,5000
55109,Other performers,Autres artistes de spectacle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60010,Corporate sales managers,Directeurs/directrices des ventes corporatives,N/A,900,1000,1000,1000,1000,1000,1000,1000,1000,1000
60020,Retail and wholesale trade managers,Directeurs/directrices - commerce de détail et de gros,N/A,16100,16500,16500,16500,16500,16500,16500,16500,16500,16500
60030,Restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,N/A,2900,3100,3200,3200,3200,3200,3300,3300,3300,3300
60031,Accommodation service managers,Directeurs/directrices des services d'hébergement,N/A,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
60040,Managers in customer and personal services,Directeurs/directrices du service à la clientèle et des services personnels,N/A,600,600,600,600,600,600,600,600,600,600
62010,Retail sales supervisors,Superviseurs/superviseures des ventes - commerce de détail,N/A,6000,6400,6500,6400,6400,6400,6400,6400,6400,6400
62020,Food service supervisors,Superviseurs/superviseures des services alimentaires,N/A,1800,1900,2000,2000,2000,2000,2000,2000,2000,2000
62021,Executive housekeepers,Gouvernants principaux/gouvernantes principales,N/A,100,100,100,100,100,100,100,100,100,100
62022,"Accommodation, travel, tourism and related services supervisors","Superviseurs/superviseures des services d'hébergement, de voyages, de tourisme et des services connexes",N/A,700,700,700,700,700,800,800,800,800,800
62023,Customer and information services supervisors,Superviseurs/superviseures des services d'information et des services à la clientèle,N/A,1000,1100,1100,1100,1100,1100,1200,1200,1200,1200
62024,Cleaning supervisors,Surveillants/surveillantes des services de nettoyage,N/A,2500,2600,2600,2600,2600,2600,2600,2600,2600,2600
62029,Other services supervisors,Surveillants/surveillantes des autres services,N/A,1100,1200,1200,1200,1200,1200,1200,1200,1200,1200
62100,Technical sales specialists - wholesale trade,Spécialistes des ventes techniques - commerce de gros,N/A,5200,5400,5400,5400,5400,5400,5400,5500,5500,5500
62101,Retail and wholesale buyers,Acheteurs/acheteuses des commerces de détail et de gros,N/A,800,900,900,900,900,900,900,900,900,900
62200,Chefs,Chefs,N/A,2400,2500,2500,2500,2400,2400,2400,2400,2300,2300
62201,Funeral directors and embalmers,Directeurs/directrices de funérailles et embaumeurs/embaumeuses,N/A,300,300,300,300,300,300,300,300,300,300
62202,"Jewellers, jewellery and watch repairers and related occupations","Bijoutiers/bijoutières, réparateurs/réparatrices de bijoux, horlogers-rhabilleurs/horlogères-rhabilleuses et personnel assimilé",N/A,100,100,100,100,100,100,100,100,100,100
63100,Insurance agents and brokers,Agents/agentes et courtiers/courtières d'assurance,N/A,3100,3300,3300,3400,3400,3400,3400,3400,3500,3500
63101,Real estate agents and salespersons,Agents/agentes et vendeurs/vendeuses en immobilier,N/A,5300,5400,5400,5400,5400,5400,5400,5400,5500,5500
63102,Financial sales representatives,Représentants/représentantes des ventes financières,N/A,1900,2100,2200,2200,2300,2300,2300,2400,2400,2400
63200,Cooks,Cuisiniers/cuisinières,N/A,3900,4100,4100,4100,4000,4000,4000,4000,4000,4000
63201,Butchers - retail and wholesale,Bouchers/bouchères - commerce de gros et de détail,N/A,400,500,500,500,500,500,500,500,500,500
63202,Bakers,Boulangers-pâtissiers/boulangères-pâtissières,N/A,900,900,900,900,900,900,800,800,800,800
63210,Hairstylists and barbers,Coiffeurs/coiffeuses et barbiers,N/A,3700,3700,3700,3600,3600,3600,3600,3600,3600,3500
63211,"Estheticians, electrologists and related occupations","Esthéticiens/esthéticiennes, électrolystes et personnel assimilé",N/A,2400,2500,2500,2500,2500,2500,2500,2500,2600,2600
63220,Shoe repairers and shoemakers,Cordonniers/cordonnières et fabricants/fabricantes de chaussures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63221,Upholsterers,Tapissiers-garnisseurs/tapissières-garnisseuses,N/A,200,200,200,200,200,200,200,200,200,200
64100,Retail salespersons and visual merchandisers,Vendeurs/vendeuses et décorateurs-étalagistes/décoratrices-étalagistes en commerce de détail,N/A,13300,13600,13400,13100,12800,12500,12300,12200,12000,11900
64101,Sales and account representatives - wholesale trade (non-technical),Représentants/représentantes des ventes et des comptes - commerce de gros (non-technique),N/A,9200,9500,9500,9500,9500,9600,9600,9600,9600,9700
64200,"Tailors, dressmakers, furriers and milliners","Tailleurs/tailleuses, couturiers/couturières, fourreurs/fourreuses et modistes",N/A,700,700,700,700,700,700,700,700,700,700
64201,"Image, social and other personal consultants","Conseillers/conseillères imagistes, conseillers mondains/conseillères mondaines et autres conseillers/conseillères en soins personnalisés",N/A,100,100,100,100,100,100,100,100,100,100
64300,Maîtres d'hôtel and hosts/hostesses,Maîtres d'hôtel et hôtes/hôtesses,N/A,1000,1000,1000,1000,900,900,800,800,800,800
64301,Bartenders,Barmans/barmaids,N/A,500,500,500,400,400,400,400,300,300,300
64310,Travel counsellors,Conseillers/conseillères en voyages,N/A,600,600,600,600,600,600,600,600,600,600
64311,Pursers and flight attendants,Commissaires et agents/agentes de bord,N/A,500,500,500,500,500,500,500,500,500,500
64312,Airline ticket and service agents,Agents/agentes à la billetterie et aux services aériens,N/A,500,500,500,500,500,500,500,500,500,500
64313,"Ground and water transport ticket agents, cargo service representatives and related clerks","Agents/agentes à la billetterie, représentants/représentantes du service en matière de fret et personnel assimilé dans le transport routier et maritime",N/A,200,200,200,200,200,200,200,200,200,200
64314,Hotel front desk clerks,Réceptionnistes d'hôtel,N/A,900,900,900,900,900,900,900,900,800,800
64320,Tour and travel guides,Guides touristiques et guides itinérants/guides itinérantes,N/A,100,100,100,100,100,100,100,100,100,100
64321,Casino workers,Travailleurs/travailleuses dans les casinos,N/A,200,200,200,200,200,200,200,200,200,200
64322,Outdoor sport and recreational guides,Guides d'activités récréatives et sportives de plein air,N/A,100,100,100,100,100,100,100,100,100,100
64400,Customer services representatives - financial institutions,Représentants/représentantes au service à la clientèle - institutions financières,N/A,2400,2500,2500,2500,2500,2500,2500,2500,2500,2500
64401,Postal services representatives,Représentants/représentantes des services postaux,N/A,600,600,600,600,600,600,600,600,600,600
64409,Other customer and information services representatives,Autres préposés/préposées aux services d'information et aux services à la clientèle,N/A,6600,6900,6900,6900,6900,6900,6800,6900,6900,7000
64410,Security guards and related security service occupations,Agents/agentes de sécurité et personnel assimilé des services de sécurité,N/A,3900,4000,4100,4100,4100,4100,4100,4100,4200,4200
65100,Cashiers,Caissiers/caissières,N/A,8000,7900,7700,7300,7100,6800,6700,6500,6400,6300
65101,Service station attendants,Préposés/préposées de stations-service,N/A,100,0,0,0,-100,-100,-100,-100,-100,-100
65102,"Store shelf stockers, clerks and order fillers","Garnisseurs/garnisseuses de tablettes, commis et préposés/préposées aux commandes dans les magasins",N/A,7700,7900,7900,7800,7700,7700,7700,7700,7700,7700
65109,Other sales related occupations,Autre personnel assimilé des ventes,N/A,700,700,700,700,700,700,700,700,700,700
65200,Food and beverage servers,Serveurs/serveuses d'aliments et de boissons,N/A,3000,2900,2800,2700,2600,2400,2300,2300,2200,2100
65201,"Food counter attendants, kitchen helpers and related support occupations","Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé",N/A,9400,9600,9300,9000,8700,8500,8300,8200,8100,8000
65202,Meat cutters and fishmongers – retail and wholesale,Coupeurs/coupeuses de viande et poissonniers/poissonnières – commerce de gros et de détail,N/A,100,100,100,100,100,100,100,100,100,100
65210,"Support occupations in accommodation, travel and facilities set-up services","Personnel de soutien en services d'hébergement, de voyage et en services de montage d'installation",N/A,100,100,100,100,100,100,100,100,100,100
65211,"Operators and attendants in amusement, recreation and sport","Opérateurs/opératrices et préposés/préposées aux sports, aux loisirs et dans les parcs d'attractions",N/A,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
65220,Pet groomers and animal care workers,Soigneurs/soigneuses d'animaux et travailleurs/travailleuses en soins des animaux,N/A,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500
65229,Other support occupations in personal services,Autres professions de soutien dans les services personnels,N/A,200,200,200,200,200,200,200,200,200,200
65310,Light duty cleaners,Préposés/préposées à l'entretien ménager et au nettoyage - travaux légers,N/A,11800,12100,12100,12100,12100,12100,12100,12100,12100,12100
65311,Specialized cleaners,Nettoyeurs spécialisés/nettoyeuses spécialisées,N/A,1300,1300,1300,1300,1200,1200,1200,1200,1200,1200
65312,"Janitors, caretakers and heavy-duty cleaners",Concierges et nettoyeurs/nettoyeuses – gros travaux,N/A,5000,5100,5100,5100,5100,5000,5000,5000,5000,5000
65320,"Dry cleaning, laundry and related occupations",Personnel de blanchisseries et d'établissements de nettoyage à sec et personnel assimilé,N/A,600,600,600,600,600,600,600,600,600,600
65329,Other service support occupations,Autre personnel de soutien en service,N/A,900,900,900,900,900,800,800,800,800,800
70010,Construction managers,Directeurs/directrices de la construction,N/A,2700,2800,2800,2800,2800,2800,2800,2800,2800,2800
70011,Home building and renovation managers,Gestionnaires en construction et rénovation domiciliaire,N/A,3500,3600,3600,3600,3600,3600,3600,3600,3600,3600
70012,Facility operation and maintenance managers,Directeurs/directrices de l'exploitation et de l'entretien d'immeubles,N/A,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700
70020,Managers in transportation,Directeurs/directrices des transports,N/A,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700
70021,Postal and courier services managers,Directeurs/directrices des services postaux et de messageries,N/A,100,100,100,100,100,100,100,100,100,100
72010,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations","Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des machinistes et du personnel des métiers du formage, du profilage et du montage des métaux et personnel assimilé",N/A,800,800,800,800,800,800,800,800,800,800
72011,"Contractors and supervisors, electrical trades and telecommunications occupations",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en électricité et en télécommunications,N/A,1100,1200,1200,1200,1200,1200,1200,1200,1200,1200
72012,"Contractors and supervisors, pipefitting trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en tuyauterie,N/A,600,600,600,600,600,600,600,600,600,600
72013,"Contractors and supervisors, carpentry trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en charpenterie,N/A,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100
72014,"Contractors and supervisors, other construction trades, installers, repairers and servicers",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des autres métiers de la construction et des services de réparation et d'installation,N/A,1800,1800,1800,1800,1800,1800,1700,1700,1700,1700
72020,"Contractors and supervisors, mechanic trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en mécanique,N/A,3400,3400,3400,3400,3400,3400,3400,3400,3500,3500
72021,"Contractors and supervisors, heavy equipment operator crews",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des équipes d'opérateurs d'équipement lourd,N/A,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400
72022,"Supervisors, printing and related occupations",Surveillants/surveillantes de l'imprimerie et du personnel assimilé,N/A,300,300,300,300,300,300,300,300,300,300
72023,"Supervisors, railway transport operations",Surveillants/surveillantes des opérations du transport ferroviaire,N/A,0,0,0,0,0,0,0,0,0,0
72024,"Supervisors, motor transport and other ground transit operators",Surveillants/surveillantes du transport routier et du transport en commun,N/A,1900,1900,1900,1900,1900,1900,1900,2000,2000,2000
72025,"Supervisors, mail and message distribution occupations",Superviseurs/superviseures de services postaux et de messageries,N/A,500,500,500,500,500,500,500,500,500,500
72100,Machinists and machining and tooling inspectors,Machinistes et vérificateurs/vérificatrices d'usinage et d'outillage,N/A,1500,1500,1600,1600,1600,1600,1600,1600,1600,1600
72101,Tool and die makers,Outilleurs-ajusteurs/outilleuses-ajusteuses,N/A,500,500,500,500,500,500,500,500,500,500
72102,Sheet metal workers,Tôliers/tôlières,N/A,500,500,500,500,500,500,500,500,500,500
72103,Boilermakers,Chaudronniers/chaudronnières,N/A,100,100,100,100,100,100,100,100,100,100
72104,Structural metal and platework fabricators and fitters,Assembleurs/assembleuses et ajusteurs/ajusteuses de plaques et de charpentes métalliques,N/A,100,100,100,100,100,100,100,100,100,100
72105,Ironworkers,Monteurs/monteuses de charpentes métalliques,N/A,600,600,600,600,600,600,700,700,700,700
72106,Welders and related machine operators,Soudeurs/soudeuses et opérateurs/opératrices de machines à souder et à braser,N/A,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
72200,Electricians (except industrial and power system),Électriciens/électriciennes (sauf électriciens industriels/électriciennes industrielles et de réseaux électriques),N/A,5500,5600,5600,5600,5600,5600,5600,5600,5600,5700
72201,Industrial electricians,Électriciens industriels/électriciennes industrielles,N/A,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500
72202,Power system electricians,Électriciens/électriciennes de réseaux électriques,N/A,100,100,100,100,100,200,200,200,200,200
72203,Electrical power line and cable workers,Monteurs/monteuses de lignes électriques et de câbles,N/A,300,300,300,300,300,300,300,300,300,300
72204,Telecommunications line and cable installers and repairers,Installateurs/installatrices et réparateurs/réparatrices de lignes et de câbles de télécommunications,N/A,300,300,300,300,300,300,300,300,300,300
72205,Telecommunications equipment installation and cable television service technicians,Techniciens/techniciennes en installation de matériel de télécommunication et en services de câblodistribution,N/A,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100
72300,Plumbers,Plombiers/plombières,N/A,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
72301,"Steamfitters, pipefitters and sprinkler system installers","Tuyauteurs/tuyauteuses, monteurs/monteuses d'appareils de chauffage et poseurs/poseuses de gicleurs",N/A,700,700,700,700,700,700,700,700,700,700
72302,Gas fitters,Monteurs/monteuses d'installations au gaz,N/A,100,100,100,100,100,100,100,100,200,200
72310,Carpenters,Charpentiers-menuisiers/charpentières-menuisières,N/A,3900,4000,3900,3900,3900,3900,3900,3900,3900,3900
72311,Cabinetmakers,Ébénistes,N/A,200,200,200,200,200,200,200,200,200,200
72320,Bricklayers,Briqueteurs-maçons/briqueteuses-maçonnes,N/A,300,300,300,300,300,300,300,300,300,300
72321,Insulators,Calorifugeurs/calorifugeuses,N/A,400,400,400,400,400,300,300,300,300,300
72400,Construction millwrights and industrial mechanics,Mécaniciens/mécaniciennes de chantier et mécaniciens industriels/mécaniciennes industrielles,N/A,3500,3500,3600,3600,3600,3600,3600,3700,3700,3700
72401,Heavy-duty equipment mechanics,Mécaniciens/mécaniciennes d'équipement lourd,N/A,2600,2600,2600,2600,2600,2600,2600,2600,2600,2700
72402,"Heating, refrigeration and air conditioning mechanics","Mécaniciens/mécaniciennes en chauffage, réfrigération et climatisation",N/A,2000,2100,2100,2200,2200,2200,2200,2300,2300,2300
72403,Railway carmen/women,Réparateurs/réparatrices de wagons,N/A,100,100,100,100,100,100,100,100,100,100
72404,Aircraft mechanics and aircraft inspectors,Mécaniciens/mécaniciennes et contrôleurs/contrôleuses d'aéronefs,N/A,900,900,1000,1000,1000,1000,1000,1000,1000,1000
72405,Machine fitters,Ajusteurs/ajusteuses de machines,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72406,Elevator constructors and mechanics,Constructeurs/constructrices et mécaniciens/mécaniciennes d'ascenseurs,N/A,100,100,100,100,100,100,100,100,100,100
72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers","Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus",N/A,4900,5100,5100,5200,5200,5200,5200,5200,5300,5300
72411,"Auto body collision, refinishing and glass technicians and damage repair estimators","Techniciens/techniciennes en collision, en carrosserie, en peinture et en glace de véhicule automobile et estimateurs/estimatrices de dommages",N/A,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
72420,Oil and solid fuel heating mechanics,Installateurs/installatrices de brûleurs à l'huile et à combustibles solides,N/A,100,100,100,100,100,100,100,100,100,100
72421,Appliance servicers and repairers,Réparateurs/réparatrices et préposés/préposées à l'entretien d'appareils,N/A,200,200,200,200,200,200,200,200,200,200
